gene,n_complete,protein_coverage,spearman_rho,spearman_p,rna_to_protein_slope,rna_to_protein_intercept,n_high_rna,n_high_rna_unexpected_low_protein,fraction_high_rna_unexpected_low_protein,median_residual_z_among_high_rna,n_low_rna,n_low_rna_unexpected_high_protein,spearman_fdr,protein_detected,detected_fraction,total_patients,triangulation_class
EIF1AY,54,0.5625,0.8728575998716284,7.854195736002875e-18,0.7864578039503801,2.7200464103316335e-15,8,2,0.25,-0.02097491897011257,0,0,2.9334097333116354e-16,1.0,1.0,12.0,unclassified
EMID1,52,0.5416666666666666,0.5957483138393237,3.1735717252697e-06,0.58678203173149,2.831068712794149e-15,8,2,0.25,-0.5822801861785797,10,1,1.0994218254087007e-05,1.0,0.9090909090909092,11.0,unclassified
EXTL2,60,0.625,0.3210336204501251,0.012384620587935853,0.3083274105407612,2.040034807748725e-15,12,3,0.25,-0.16483485751487117,12,1,0.020409756487009805,1.0,1.0,12.0,unclassified
F5,96,1.0,0.22543407487791645,0.027218497986744045,0.17010436102645593,2.1588633658531364e-15,8,2,0.25,-0.08368068184542068,0,0,0.041359674197914156,,,,unclassified
FAM135A,66,0.6875,0.07567059805865778,0.5459288660184902,0.11342547854185774,-4.909267437014364e-16,8,2,0.25,-0.11453037870685776,8,1,0.5964396222335123,1.0,1.0,12.0,unclassified
FAM207A,64,0.6666666666666666,0.3632783882783882,0.0031729669347073134,0.3266625834862895,-2.6380807260917294e-15,8,2,0.25,-0.12283629663629653,8,0,0.005925248365711859,,,,unclassified
FAM8A1,65,0.6770833333333334,-0.06499125874125875,0.6070046752898923,-0.05714379262576432,1.8041124150158794e-16,12,3,0.25,0.5937164314370011,10,1,0.6526021809133312,1.0,1.0,9.0,unclassified
FGFR1OP,48,0.5,0.19355188884064264,0.18746222481069572,0.25134842598128576,-2.498001805406602e-16,4,1,0.25,-0.08948730569245705,6,1,0.23285666489938436,,,,unclassified
G6PC3,66,0.6875,0.2495981630309989,0.04326804794522912,0.1559787124794343,-1.359329315775426e-14,12,3,0.25,0.26329912523364607,8,1,0.06283223738311122,,,,unclassified
GAL3ST4,50,0.5208333333333334,0.40897959183673466,0.0031886918593677614,0.46510107866395417,3.2890357104520263e-15,8,2,0.25,0.03473615964623378,7,0,0.00594959962982792,1.0,1.0,12.0,unclassified
GRTP1,55,0.5729166666666666,0.3145743145743146,0.019331009761548914,0.3588340820678134,1.2424089534945892e-14,8,2,0.25,-0.05528607952256348,7,0,0.03051829800398413,1.0,0.9166666666666666,12.0,unclassified
GXYLT1,54,0.5625,0.04753192300362111,0.7328725007348844,0.2453973053657774,1.23113325090074e-14,4,1,0.25,0.1644733334287641,8,1,0.768960919331678,,,,unclassified
HLA-C,96,1.0,0.3218529571351058,0.001385129966911064,0.309464516353089,-1.2646134139870924e-15,16,4,0.25,-0.013687295107439365,12,1,0.0027912531130720683,,,,unclassified
IFNGR1,66,0.6875,0.5360400793236615,3.5088382451302007e-06,0.5001922531882101,-4.128641872824801e-16,4,1,0.25,0.4353507519500232,2,1,1.205517139722252e-05,1.0,1.0,12.0,unclassified
IGHD,96,1.0,0.4886386771058731,4.3967809630380314e-07,0.5719646368089285,-1.5404344466674047e-15,4,1,0.25,0.04936894896829383,0,0,1.8155155181538407e-06,0.0,0.3333333333333333,12.0,unclassified
IGHV3OR15-7,88,0.9166666666666666,0.25194581608095623,0.017884377169151932,0.2478400560964945,3.5457747848965937e-15,8,2,0.25,-0.4258215916534005,0,0,0.02845747712315032,,,,unclassified
IGLV1-40,61,0.6354166666666666,0.13241671073506078,0.3090105623714687,0.04017616972271908,4.40619762898109e-16,4,1,0.25,0.09370542526842962,0,0,0.36282271611542277,,,,unclassified
IGLV8-61,96,1.0,0.5344682582745524,2.0382999512321692e-08,0.5755597029136859,-1.3461454173580023e-15,12,3,0.25,-0.4332943077155488,0,0,1.0901543102004393e-07,,,,unclassified
KCTD5,65,0.6770833333333334,0.27499999999999997,0.02662053031480755,0.21361259001770813,1.1032841307212493e-15,4,1,0.25,0.3583297692027207,6,0,0.04058089555900954,,,,unclassified
LAGE3,71,0.7395833333333334,0.24684775318578134,0.037959689743018034,0.15075277913103755,5.403663627667754e-15,12,3,0.25,0.09262407026550293,9,1,0.05592996839795742,1.0,1.0,10.0,unclassified
LCOR,58,0.6041666666666666,0.12688793872466086,0.3425405770920975,-0.006775192228466481,-1.4547391069541504e-14,8,2,0.25,-0.6855054296210348,8,1,0.3970723202281193,1.0,1.0,11.0,unclassified
MAP3K5,63,0.65625,0.5954301075268817,2.642195453840529e-07,0.6682671975585814,-1.8665624601510444e-15,4,1,0.25,-0.5939662378069912,2,0,1.1406048946189504e-06,1.0,0.8181818181818182,11.0,unclassified
MAPK1IP1L,54,0.5625,0.16546598056032016,0.2318004037958835,0.23076465458218728,1.4835355166553654e-14,8,2,0.25,0.29483118835899014,11,0,0.2814114471210799,1.0,0.8,10.0,unclassified
MAPK8,70,0.7291666666666666,0.36817426296911904,0.0017136155372055705,0.3979346417101346,-5.377642775528102e-16,12,3,0.25,-0.3674887950606003,10,2,0.003390510741471022,1.0,1.0,11.0,unclassified
MMP19,62,0.6458333333333334,0.26604719095464735,0.03661285686873844,0.2869463280686313,1.457167719820518e-15,8,2,0.25,0.3060313707786806,1,0,0.05411344430043868,,,,unclassified
MRPS21,96,1.0,0.16346988605534454,0.11151619094554904,0.14800884637158285,-3.223983580102896e-15,12,3,0.25,-0.060686386585233634,8,0,0.1463691288067147,,,,unclassified
MYO19,59,0.6145833333333334,0.48258328462887207,0.00010849384588706077,0.43729261834868627,1.4641066137244252e-15,8,2,0.25,-0.405310491108971,11,2,0.00027331075689927245,1.0,1.0,11.0,unclassified
NACA,96,1.0,0.25470699945740644,0.012267019568838149,0.20976040302585944,-1.6965595595053173e-14,12,3,0.25,-0.2571262825113714,10,2,0.020237802884357343,,,,unclassified
PDCD6,96,1.0,0.29186109603906674,0.003910616701497823,0.2964399328452846,-1.9864318523410418e-14,8,2,0.25,-0.3547368383854428,8,1,0.007171801332843455,,,,unclassified
PIGO,96,1.0,0.3487249050461204,0.0004976599507840675,0.4200837855494562,-1.5959455978986625e-14,12,3,0.25,-0.12327296336453548,13,2,0.0011006132244885166,,,,unclassified
PIK3C2B,62,0.6458333333333334,0.21679131726725592,0.09055639054018937,0.2960306305892005,1.3877787807814457e-15,8,2,0.25,-0.02211310238179886,6,2,0.12130140727607877,1.0,1.0,12.0,unclassified
PPIF,96,1.0,0.10995659251220836,0.2862089227498638,0.0683811481505279,-1.757101408816908e-14,16,4,0.25,0.22550114065010307,14,3,0.338863208983276,,,,unclassified
RAP1B,96,1.0,0.05485621269669018,0.5955309190691409,-0.007476676774952215,2.192690473634684e-15,12,3,0.25,-0.26573732664849914,13,0,0.6422922696255108,,,,unclassified
RETN,95,0.9895833333333334,0.48945530155959216,4.815970520126002e-07,0.2571670063234364,-8.465450562766819e-16,8,2,0.25,-0.4161145262379017,0,0,1.9714637941993634e-06,,,,unclassified
SCARA5,64,0.6666666666666666,0.1942307692307692,0.1240711545892053,0.116242616977909,1.0130785099704553e-15,8,2,0.25,0.1515797869324182,3,0,0.16109863978692124,1.0,1.0,12.0,unclassified
SERPINB7,96,1.0,0.06930384615572335,0.502253283686257,-0.028027386693420434,-2.463307335887066e-15,4,1,0.25,-0.40132501612937826,0,0,0.5545556933974816,0.0,0.0,11.0,unclassified
SERPINB9,96,1.0,0.5633342376559957,2.2995997969460195e-09,0.628675722384467,-4.198030811863873e-16,4,1,0.25,0.4376856129948392,0,0,1.4871341877526399e-08,0.0,0.0,12.0,unclassified
SGCE,96,1.0,0.6240911557243625,1.0957543148136894e-11,0.5789436946018858,-8.264222639553509e-15,16,4,0.25,-0.1436168925836941,12,1,1.0840140900121142e-10,,,,unclassified
SHROOM2,49,0.5104166666666666,0.5579591836734693,3.108677800837109e-05,0.4577430161961594,-3.434752482434078e-16,8,2,0.25,-0.023991515715798703,9,2,8.858332627503259e-05,1.0,1.0,12.0,unclassified
SIGMAR1,56,0.5833333333333334,0.15536568694463435,0.25287804086834603,0.21333149794884534,-2.886579864025407e-15,8,2,0.25,-0.2835581852153919,9,2,0.30471872678861056,1.0,1.0,12.0,unclassified
SLBP,52,0.5416666666666666,0.3900793989584223,0.004253494154543344,0.40327633183696887,5.551115123125783e-17,8,2,0.25,-0.20662942770283022,5,0,0.007738705292666708,1.0,1.0,11.0,unclassified
SLC15A4,55,0.5729166666666666,0.2903318903318904,0.031535007537482486,0.2727726453078284,3.715777685542321e-15,8,2,0.25,-0.16142507070258072,7,0,0.04722791847469781,1.0,0.75,12.0,unclassified
SLC35A1,88,0.9166666666666666,0.5777887358670002,3.768660437080465e-09,0.5101815154863852,-2.6506574712925612e-15,12,3,0.25,-0.24020653069349143,12,0,2.334953829050413e-08,,,,unclassified
SLC35C1,61,0.6354166666666666,0.5946589106292965,4.3413997092216725e-07,0.4993653038607222,-1.3183898417423734e-15,8,2,0.25,-0.26479954383731763,6,1,1.7948771932155272e-06,1.0,0.75,12.0,unclassified
SLC43A3,56,0.5833333333333334,0.22877648667122352,0.0898921193412123,0.1679767659100723,5.134781488891349e-15,8,2,0.25,-0.21643515220713044,4,0,0.1205087334906996,1.0,1.0,12.0,unclassified
SLU7,73,0.7604166666666666,0.1725595458472171,0.1443234761614185,0.06856715524031265,1.0408340855860843e-15,8,2,0.25,-0.017076268344206003,8,0,0.18433476839982904,1.0,1.0,11.0,unclassified
SMIM22,96,1.0,0.237805208898535,0.019645062145526946,0.18798058789342115,5.863365348801608e-15,16,4,0.25,-0.46493584526549214,12,1,0.030922648075876878,,,,unclassified
SSPN,72,0.75,0.3880956974725064,0.0007556830880006002,0.37320645005380504,-2.6428512156506656e-15,12,3,0.25,0.10158758198003254,9,1,0.0016138069929418537,,,,unclassified
TACC3,65,0.6770833333333334,0.637194055944056,1.1504838708780755e-08,0.553106131180439,7.591149930874508e-15,8,2,0.25,-0.5388719807176291,6,0,6.443485066215202e-08,1.0,1.0,12.0,unclassified
TAF5,71,0.7395833333333334,0.26737089201877934,0.02418822501126201,0.16711207523494642,1.5439038936193583e-15,8,2,0.25,-0.08522658229025375,8,0,0.03717136381758433,1.0,1.0,12.0,unclassified
TBC1D10A,60,0.625,0.2397888302306197,0.06498699549522381,0.2827174408118814,3.5388358909926865e-15,8,2,0.25,0.26051115979739137,7,0,0.09044034876538579,1.0,1.0,12.0,unclassified
TMEM179B,93,0.96875,0.2691504282176001,0.009085558932379145,0.2449209864372047,-7.188694084447889e-15,12,3,0.25,0.01690335820712542,16,0,0.01538090037750358,,,,unclassified
TNIP2,52,0.5416666666666666,-0.13975924186800986,0.32306455672612333,0.040558533509132924,1.0037110032001806e-14,4,1,0.25,0.6945205829267727,7,2,0.37704621144414463,1.0,1.0,10.0,unclassified
UBE3B,48,0.5,0.10214937038645246,0.48964912230737634,0.10585614643431646,-7.917277944358148e-15,8,2,0.25,-0.23948285844474496,6,1,0.5422600974678391,1.0,1.0,10.0,unclassified
VNN2,81,0.84375,0.5355013550135501,2.589998794413079e-07,0.42689990070927686,-1.7659484985443896e-15,4,1,0.25,0.3375105313542127,0,0,1.1195261368828444e-06,,,,unclassified
WDHD1,61,0.6354166666666666,0.6574828133262823,8.605133676533671e-09,0.7321469539534575,-7.632783294297951e-15,8,2,0.25,-0.10221248769770504,9,1,4.987526476163544e-08,1.0,1.0,8.0,unclassified
WDR20,67,0.6979166666666666,0.2512570835661266,0.040271597900481425,0.29360299350239116,-3.552713678800501e-15,8,2,0.25,-0.23223329359614725,14,3,0.05895740648368212,,,,unclassified
XDH,81,0.84375,0.6478093947606142,6.291045653262696e-11,0.6213081822717452,4.5449755070592346e-15,4,1,0.25,-0.7086586141126145,0,0,5.452786375865762e-10,0.0,0.0,11.0,unclassified
YBEY,48,0.5,0.3932913590968302,0.005685559867584194,0.4418520144966812,-3.4555691641457997e-15,8,2,0.25,0.022346625504525333,6,0,0.010063259318343908,1.0,0.9166666666666666,12.0,unclassified
YOD1,70,0.7291666666666666,0.2143119587087744,0.07482436558566308,0.2044468352324728,9.950373858202965e-15,8,2,0.25,0.08287199332324732,2,0,0.10266922237636493,1.0,1.0,12.0,unclassified
A1BG,96,1.0,-0.009623233179686658,0.9258598211126727,-0.01641120239089295,3.191891195797325e-15,21,5,0.23809523809523808,0.19191233810052907,34,6,0.9379939181281696,0.0,0.0,10.0,unclassified
C1ORF50,96,1.0,0.11422951709169832,0.26778112573810686,0.10376868909128888,-9.089951014118469e-15,17,4,0.23529411764705882,-0.33588251996934415,14,1,0.31960662906767223,0.0,0.4545454545454545,11.0,unclassified
EMC10,96,1.0,-0.05078676071622355,0.6231396706999279,-0.132168004492951,-1.0894063429134349e-15,17,4,0.23529411764705882,-0.03106901423083471,15,3,0.667951069141103,0.0,0.4166666666666667,12.0,unclassified
FN3KRP,96,1.0,0.2305480195333695,0.023830896043895607,0.20250104937721033,1.871766630578975e-15,17,4,0.23529411764705882,0.04218934843530221,14,0,0.036647651376316905,0.0,0.5,10.0,unclassified
IGLV1-47,96,1.0,0.03838849701573521,0.7103852450965522,0.07650487670581639,-7.809725088847586e-15,17,4,0.23529411764705882,-0.15747875094064334,7,0,0.7489123230894195,,,,unclassified
NDUFS8,96,1.0,-0.08134834508952794,0.4307470770878291,-0.1259923596232914,-3.651592916931179e-15,17,4,0.23529411764705882,0.24886308261115647,14,3,0.48437188235451417,0.0,0.2727272727272727,11.0,unclassified
RBKS,96,1.0,0.2654367878459034,0.00895587294395113,0.22174085095660961,6.945832797811136e-15,17,4,0.23529411764705882,0.2783817556055333,17,1,0.015184555810096175,0.0,0.5,12.0,unclassified
SLC25A1,96,1.0,0.3317145957677699,0.0009615045582496796,0.29866993911520334,-4.888450755302642e-15,17,4,0.23529411764705882,-0.2628623256348116,18,3,0.002006303296686714,,,,unclassified
WDR3,96,1.0,0.10986163863266414,0.2866277772446279,0.12620245052626222,-5.988265439071938e-15,17,4,0.23529411764705882,0.2497257441227591,17,1,0.33923828789786115,,,,unclassified
ACP2,96,1.0,0.5967851329354315,1.3911455209481306e-10,0.6089582341898739,-9.076073226310655e-15,13,3,0.23076923076923078,-0.2584360230492425,14,2,1.1403619510805392e-09,,,,unclassified
ARVCF,81,0.84375,0.24546070460704608,0.02719419497206646,0.3163093800504041,6.456640777585676e-15,13,3,0.23076923076923078,-0.15055102947036975,11,2,0.041332192083744355,0.0,0.0909090909090909,11.0,unclassified
ATRAID,83,0.8645833333333334,0.1644347424541371,0.13741553863498182,0.2805488376442975,-7.008282842946301e-16,13,3,0.23076923076923078,-0.3327993234003498,11,3,0.1762907180326822,0.0,0.0,12.0,unclassified
C2,96,1.0,0.2886326641345632,0.004345491655146962,0.29218033439555025,7.403799795469013e-15,13,3,0.23076923076923078,-0.26407449447895354,18,4,0.007882354303797271,0.0,0.0,12.0,unclassified
COL5A2,96,1.0,0.5245523602821486,4.118524400259011e-08,0.4852590565163231,-1.0429157537572564e-14,13,3,0.23076923076923078,-0.23354876044222042,11,0,2.0980804760859696e-07,,,,unclassified
DAAM1,74,0.7708333333333334,0.2659311366160681,0.02201644920094109,0.2637008170960995,7.332676132953964e-15,13,3,0.23076923076923078,-0.3330980150446621,11,1,0.03416558223339317,1.0,1.0,12.0,unclassified
DDX6,96,1.0,0.1271568095496473,0.21698862730664853,0.1726932280923992,-1.812439087700568e-14,13,3,0.23076923076923078,-0.805816652097556,14,2,0.2654656596125505,0.0,0.3333333333333333,12.0,unclassified
DECR2,96,1.0,0.6679598480737928,1.0536675064842259e-13,0.6999734094695325,-6.696032617270475e-16,13,3,0.23076923076923078,-0.3897221042536822,11,0,1.5919958143425304e-12,,,,unclassified
DPAGT1,96,1.0,0.16246608790016276,0.11376136480467382,0.1906124946967203,5.339478859056612e-15,13,3,0.23076923076923078,0.24361839073211491,17,4,0.14899242577255153,0.0,0.4545454545454545,11.0,unclassified
FBLIM1,96,1.0,0.0805480195333695,0.435310381276935,0.11827522124859102,8.583411759133242e-15,13,3,0.23076923076923078,0.5086236520759344,14,2,0.4885941946191227,0.0,0.1818181818181818,11.0,unclassified
FOLR2,96,1.0,0.5359468258274552,1.8317747702760414e-08,0.6080484620319105,3.6741443221188774e-15,13,3,0.23076923076923078,-0.12240621630764643,10,3,9.900067374255006e-08,,,,unclassified
GPX7,86,0.8958333333333334,0.5263172791169395,1.943103882246256e-07,0.545033398219477,-1.7416623698807143e-15,13,3,0.23076923076923078,-0.29661610702125435,11,2,8.594647111891623e-07,,,,unclassified
HBD,96,1.0,0.16609269182635625,0.10581212513369177,0.14988949646076935,4.6074255521944e-15,13,3,0.23076923076923078,-0.39905633333638385,0,0,0.139543544512752,0.0,0.0,10.0,unclassified
HSDL1,90,0.9375,0.5634028892455858,7.421504398648961e-09,0.5021004214844109,2.0816681711721685e-15,13,3,0.23076923076923078,-0.6842988166661917,13,1,4.327908880896342e-08,,,,unclassified
IGFBP3,96,1.0,0.6466223548562127,1.1082509468140082e-12,0.5973034791207712,3.056582764671134e-15,13,3,0.23076923076923078,-0.19761803331152214,17,1,1.3395731444399139e-11,,,,unclassified
IGHV4-28,90,0.9375,0.22493404508584586,0.033049763896397584,0.2286892817392797,-2.456368441983159e-15,13,3,0.23076923076923078,-0.17277650811055972,0,0,0.04932977781393155,,,,unclassified
IMPAD1,96,1.0,0.4792322300596853,7.827110105940635e-07,0.4603871790880496,-2.0903417885520525e-16,13,3,0.23076923076923078,0.058709627755130604,11,1,3.064465723456616e-06,,,,unclassified
ISG20,96,1.0,0.554869777536625,4.45550819240542e-09,0.5583385999660883,6.661338147750939e-16,13,3,0.23076923076923078,-0.3290336363458699,12,2,2.7124742182336293e-08,,,,unclassified
KIFC3,74,0.7708333333333334,0.1755942243613476,0.13453479802269,0.15844758013776392,1.807581861967833e-15,13,3,0.23076923076923078,-0.41227683242427454,11,2,0.17296216152675364,1.0,0.5454545454545454,11.0,unclassified
KNTC1,75,0.78125,0.3202560455192034,0.005092917235499947,0.19345868262979182,5.370703881624195e-15,13,3,0.23076923076923078,0.3668184760158388,16,1,0.009118694797092283,1.0,1.0,12.0,unclassified
LSM7,96,1.0,0.18045306565382527,0.07851218039459514,0.1921218536649121,-7.82056711057244e-15,13,3,0.23076923076923078,-0.09048733755809038,16,3,0.10684728255133438,0.0,0.3333333333333333,12.0,unclassified
MMP12,96,1.0,0.42432175800325556,1.6441039337849954e-05,0.4840699880216984,1.734723475976807e-16,13,3,0.23076923076923078,-0.1275515008140288,3,0,4.923424753064256e-05,,,,unclassified
MPC2,96,1.0,0.29671730873575686,0.0033295278343249625,0.24814768767680737,-1.7590096046404824e-15,13,3,0.23076923076923078,-0.6550740727893196,9,0,0.006184604929475371,0.0,0.1666666666666666,12.0,unclassified
PRELP,96,1.0,0.7014378730330981,1.732471205022724e-15,0.5336827784424312,-5.585809592645319e-15,13,3,0.23076923076923078,-0.09088469358200084,0,0,3.7762192036036294e-14,,,,unclassified
RAP2B,96,1.0,0.3341020075963103,0.0008785705693870983,0.30320496191650126,-3.427813588530171e-15,13,3,0.23076923076923078,0.06976630742085618,7,0,0.0018518507118850441,,,,unclassified
RTN2,96,1.0,0.2551817688551275,0.012100586465569068,0.25860797914568584,1.3850032232198828e-14,13,3,0.23076923076923078,-0.06008714812520553,14,1,0.020006142457871964,0.0,0.0,10.0,unclassified
SCYL3,92,0.9583333333333334,0.2787324877086448,0.007134572409414168,0.20964681379084996,-1.880440247958859e-15,13,3,0.23076923076923078,0.0019878505083352114,7,0,0.012354945917630996,0.0,0.3,10.0,unclassified
SPTLC2,96,1.0,0.62255832881172,1.2720885117263579e-11,0.5667908268374099,-7.029099524658022e-15,13,3,0.23076923076923078,0.00719512462906841,15,4,1.2436535920524747e-10,,,,unclassified
SRP9,96,1.0,0.12855398806294085,0.2119381688353853,-0.012942016963689434,-1.3426759704060487e-15,13,3,0.23076923076923078,0.2866010858605421,11,0,0.2598607426074588,,,,unclassified
TDP1,68,0.7083333333333334,0.34687177921136003,0.003756671654511648,0.33416691721205377,9.832412661836543e-15,13,3,0.23076923076923078,0.36908864493150517,12,2,0.006916187526777468,1.0,0.6666666666666666,12.0,unclassified
TPRG1L,87,0.90625,0.25067434570241304,0.019188951285029274,0.2413423187892611,-5.967448757360216e-16,13,3,0.23076923076923078,0.31530151665458384,13,3,0.030316380751907516,,,,unclassified
TRIM3,96,1.0,0.19892837764514382,0.05201299073089855,0.10321148129382758,-3.615163723935666e-15,13,3,0.23076923076923078,0.660596133751479,20,2,0.07431385393918194,0.0,0.0,11.0,unclassified
UBE2V2,96,1.0,0.2531470428648942,0.01282800081138908,0.18752612120553996,7.951972413877684e-15,13,3,0.23076923076923078,-0.02217669874778247,9,0,0.021077743300572074,,,,unclassified
