"X","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"SRPK23",4.72099350056388e-32,1.21953716697912,0.926,0.365,1.11821452054356e-27,13,"SRPK2"
"SETD42",4.73724011275106e-32,1.04715772551725,0.621,0.16,1.12206269310622e-27,13,"SETD4"
"LOC4013974",4.74664419684189e-32,1.08899864028965,0.8,0.25,1.12429014446397e-27,13,"LOC401397"
"PANK41",4.83941837562697e-32,1.11530008968153,0.611,0.162,1.146264636451e-27,13,"PANK4"
"DRG13",4.88155056487512e-32,0.986277171235022,0.947,0.344,1.15624406679632e-27,13,"DRG1"
"CUL74",5.00106844235256e-32,1.1717108474933,0.758,0.234,1.18455307125563e-27,13,"CUL7"
"EDEM23",5.32708998412738e-32,0.94777207591669,0.789,0.239,1.26177453364041e-27,13,"EDEM2"
"ELAVL13",5.49286487252357e-32,0.781998805330491,0.758,0.225,1.30103997370593e-27,13,"ELAVL1"
"RTKN6",5.54973313778337e-32,1.1421818838538,0.653,0.171,1.31450979101537e-27,13,"RTKN"
"GFM15",5.62898984427986e-32,0.80770245166299,0.832,0.264,1.33328253451613e-27,13,"GFM1"
"FURIN3",6.02848410472651e-32,1.1994540525928,0.653,0.17,1.42790674504552e-27,13,"FURIN"
"SGSM32",6.10433018813786e-32,1.03095377429942,0.895,0.339,1.44587164836233e-27,13,"SGSM3"
"ERLEC13",6.14718369832737e-32,1.03870546865438,0.937,0.373,1.45602193078582e-27,13,"ERLEC1"
"SGK15",6.62104103671211e-32,0.985661291140703,0.937,0.326,1.56825977995563e-27,13,"SGK1"
"TRAM24",6.87093693384992e-32,1.81230994566397,0.842,0.433,1.62745012215169e-27,13,"TRAM2"
"TXNDC175",6.87565955715461e-32,0.998103012973338,0.926,0.318,1.62856872270764e-27,13,"TXNDC17"
"ACOT93",7.0104227799679e-32,0.78728731738269,0.768,0.225,1.6604887396632e-27,13,"ACOT9"
"CNPY41",7.6877616552459e-32,0.925001549133051,0.547,0.124,1.82092322566154e-27,13,"CNPY4"
"ALKBH75",7.98765073476979e-32,1.2677544079582,0.884,0.316,1.89195495303757e-27,13,"ALKBH7"
"DNAJA32",8.13793797580133e-32,1.09081073949305,0.821,0.272,1.9275519889483e-27,13,"DNAJA3"
"CCDC513",8.15388001425425e-32,1.4527126337947,0.516,0.115,1.93132802017626e-27,13,"CCDC51"
"NDUFA113",8.29493128762812e-32,1.42847674480563,0.989,0.72,1.9647374247876e-27,13,"NDUFA11"
"PAXBP11",8.47253984699834e-32,0.781543671869026,0.716,0.206,2.00680578816003e-27,13,"PAXBP1"
"RMND5A3",9.0036852006706e-32,1.22018181574127,0.905,0.342,2.13261287663084e-27,13,"RMND5A"
"MAPRE3",9.43801987477281e-32,2.08330867665689,0.379,0.067,2.23548938753869e-27,13,"MAPRE3"
"TMEM126A2",1.03697973198504e-31,1.04765212032003,0.737,0.208,2.45619019317976e-27,13,"TMEM126A"
"TK25",1.04623457933712e-31,0.761496433552143,0.8,0.253,2.4781112246179e-27,13,"TK2"
"URI11",1.09817566335209e-31,1.16421996876224,0.589,0.148,2.60113887621577e-27,13,"URI1"
"SLC25A331",1.16420556919745e-31,2.71392902085467,0.316,0.049,2.75753731120108e-27,13,"SLC25A33"
"LSM73",1.19101470162681e-31,1.32183982822318,0.947,0.421,2.82103742227327e-27,13,"LSM7"
"SPCS13",1.2267701301702e-31,1.36429413128436,0.989,0.593,2.90572773032115e-27,13,"SPCS1"
"MIS18A3",1.26613529284743e-31,1.45676054291963,0.558,0.133,2.99896805463843e-27,13,"MIS18A"
"PSMC23",1.27191662444434e-31,1.20574222396245,0.926,0.367,3.01266171665886e-27,13,"PSMC2"
"ATL23",1.27646918803437e-31,1.24927050149439,0.621,0.162,3.02344491877821e-27,13,"ATL2"
"PLD32",1.27911002107357e-31,1.0234082997217,0.958,0.384,3.02969999591485e-27,13,"PLD3"
"MRPS235",1.33804997775847e-31,0.850592569923808,0.863,0.266,3.16930517731872e-27,13,"MRPS23"
"SKIV2L23",1.37232462806584e-31,0.88738548805453,0.789,0.26,3.25048811403676e-27,13,"SKIV2L2"
"PCCB3",1.37871828550643e-31,0.798244146940879,0.684,0.188,3.26563213105054e-27,13,"PCCB"
"IMP42",1.41726300097032e-31,1.08736979495658,0.895,0.308,3.35692914409831e-27,13,"IMP4"
"COL5A21",1.45218004134416e-31,0.976570698422959,0.411,0.076,3.43963364592778e-27,13,"COL5A2"
"SOX44",1.45974826634154e-31,0.751802197684756,0.863,0.288,3.45755974365658e-27,13,"SOX4"
"JAZF11",1.50295191491297e-31,0.925031422052051,0.568,0.137,3.55989190566287e-27,13,"JAZF1"
"FANCL5",1.5059570757473e-31,1.08913977734849,0.747,0.227,3.56700992961507e-27,13,"FANCL"
"SCAP2",1.51315648548427e-31,1.34342073250902,0.8,0.285,3.58406245151803e-27,13,"SCAP"
"RIT14",1.589226110375e-31,0.99173214333489,0.874,0.325,3.76424096503421e-27,13,"RIT1"
"EI244",1.68211251684432e-31,0.807959732908137,0.716,0.201,3.98425170739745e-27,13,"EI24"
"KIAA0895",1.71603100333317e-31,2.33632831121343,0.253,0.032,4.06459103449494e-27,13,"KIAA0895"
"KLHL73",1.72585231241185e-31,1.08551557645838,0.674,0.19,4.08785378717872e-27,13,"KLHL7"
"MORC33",1.76340961305394e-31,0.707678097635246,0.853,0.289,4.17681200947955e-27,13,"MORC3"
"WDR125",1.76943145775712e-31,1.34516526424829,0.674,0.189,4.19107535084352e-27,13,"WDR12"
"TXLNA4",1.85623842636266e-31,1.25616984313196,0.968,0.449,4.3966863366826e-27,13,"TXLNA"
"HSPA142",1.91653885411213e-31,0.987055427190383,0.632,0.17,4.53951392984999e-27,13,"HSPA14"
"LEPROT4",1.9367997820986e-31,1.28965627500649,1,0.782,4.58750396387874e-27,13,"LEPROT"
"ST3GAL64",1.99828831512331e-31,1.81831270114172,0.895,0.484,4.73314570320107e-27,13,"ST3GAL6"
"TMLHE2",2.01930283834392e-31,1.30904346018875,0.568,0.142,4.78292070290141e-27,13,"TMLHE"
"JMJD81",2.12740114607166e-31,1.30864043063154,0.505,0.113,5.03896235458533e-27,13,"JMJD8"
"COPS24",2.16319048407562e-31,1.02698928542667,0.853,0.286,5.1237329805815e-27,13,"COPS2"
"FEM1A3",2.22809225874056e-31,0.800850382825995,0.705,0.202,5.27745932405288e-27,13,"FEM1A"
"IARS1",2.23900144226044e-31,1.36772720143028,0.947,0.428,5.30329881613808e-27,13,"IARS"
"GPN2",2.34399964757227e-31,1.00568894564465,0.579,0.141,5.55199756523967e-27,13,"GPN2"
"FAM50A3",2.51168123567695e-31,1.35213154774677,0.863,0.323,5.94916817482443e-27,13,"FAM50A"
"ANKIB11",2.53182783741589e-31,1.06276295153976,0.768,0.261,5.99688741570329e-27,13,"ANKIB1"
"FDFT14",2.53905409603051e-31,1.4434113324818,0.958,0.465,6.01400353185787e-27,13,"FDFT1"
"NIF3L11",2.54313534798023e-31,0.977364277735596,0.642,0.172,6.02367038522598e-27,13,"NIF3L1"
"GPX84",2.5498694134107e-31,2.50412631590585,0.874,0.592,6.03962069260458e-27,13,"GPX8"
"ZMYND83",2.77724803788929e-31,1.01756956232414,0.947,0.394,6.57818970254458e-27,13,"ZMYND8"
"IFT524",2.8834516625221e-31,0.796030882313399,0.684,0.179,6.82974360784984e-27,13,"IFT52"
"PARL3",3.17875269657131e-31,1.10072922534922,0.853,0.292,7.52919363709881e-27,13,"PARL"
"KRT102",3.21017161523474e-31,1.09967870785892,0.747,0.215,7.60361248784502e-27,13,"KRT10"
"SEC22B1",3.31712190870214e-31,1.48974196041871,1,0.57,7.85693495295189e-27,13,"SEC22B"
"PLIN22",3.36096264724444e-31,1.34659129887247,0.874,0.31,7.96077612626319e-27,13,"PLIN2"
"LARS4",3.51138000807705e-31,1.39968710878087,0.989,0.601,8.3170546871313e-27,13,"LARS"
"RWDD31",3.53126229772873e-31,0.514859355043728,0.6,0.145,8.36414787840028e-27,13,"RWDD3"
"CHCHD24",3.65991830041276e-31,1.09766429669718,1,0.759,8.66888248635767e-27,13,"CHCHD2"
"RFC42",3.78796061375727e-31,0.81619850016892,0.621,0.153,8.97216350974547e-27,13,"RFC4"
"UBE3C2",4.16110685497167e-31,0.932061272534242,0.695,0.212,9.8559976966859e-27,13,"UBE3C"
"CYFIP16",4.98574236179597e-31,1.26079740244773,0.768,0.248,1.18092293581499e-26,13,"CYFIP1"
"PDK11",5.49298116790233e-31,1.60794346947974,0.663,0.2,1.30106751942935e-26,13,"PDK1"
"MRPL463",5.65901928030432e-31,0.876007764094131,0.663,0.17,1.34039530673288e-26,13,"MRPL46"
"XYLT23",5.70358215218719e-31,0.752584212925091,0.716,0.205,1.35095046856706e-26,13,"XYLT2"
"LOC7301011",5.74542768474423e-31,1.3719895838984,0.305,0.045,1.36086200140852e-26,13,"LOC730101"
"NHLRC33",5.82045274529592e-31,1.0492215495217,0.8,0.259,1.37863243725079e-26,13,"NHLRC3"
"BAIAP2L2",5.84395217399776e-31,2.52392060260043,0.274,0.038,1.38419851193311e-26,13,"BAIAP2L2"
"EIF2AK31",5.90063763309032e-31,1.13718071762127,0.526,0.124,1.39762502977377e-26,13,"EIF2AK3"
"CSF2RA1",6.13906328950666e-31,3.0720574302566,0.863,0.619,1.45409853075255e-26,13,"CSF2RA"
"NDUFB74",6.26553284486707e-31,1.3935625335526,0.947,0.455,1.48405410963521e-26,13,"NDUFB7"
"ANKRD271",6.52342645103841e-31,0.805579233113385,0.663,0.187,1.54513878919296e-26,13,"ANKRD27"
"TRIM31",6.56147758333862e-31,1.80191538709363,0.337,0.055,1.55415158038958e-26,13,"TRIM3"
"ATG9A2",6.57049362895863e-31,0.744372923815284,0.811,0.255,1.55628712095514e-26,13,"ATG9A"
"NUP352",7.16793369222891e-31,1.10044520941148,0.558,0.136,1.69779677434134e-26,13,"NUP35"
"KLHL213",7.18818559149986e-31,0.873849314389429,0.726,0.21,1.70259363920266e-26,13,"KLHL21"
"SRGAP15",7.27669467274691e-31,2.04538952991599,0.874,0.526,1.72355790018683e-26,13,"SRGAP1"
"POLR2H3",7.30608530859311e-31,1.08127473506129,0.737,0.219,1.73051936619336e-26,13,"POLR2H"
"NUP2054",7.39562163173436e-31,0.748795243306727,0.737,0.22,1.7517269396926e-26,13,"NUP205"
"PPT13",7.41364956815084e-31,1.21724970604576,0.989,0.434,1.75599703671221e-26,13,"PPT1"
"ZHX13",7.70717279540013e-31,0.565751039622627,0.621,0.159,1.82552094831848e-26,13,"ZHX1"
"HSPB114",7.9244930906852e-31,0.80332601430429,0.884,0.298,1.8769954334597e-26,13,"HSPB11"
"COPS63",7.93793582199179e-31,1.23687990011109,0.989,0.484,1.88017947879697e-26,13,"COPS6"
"CREB3L22",8.12339574326623e-31,1.04575786174791,0.947,0.402,1.92410751575004e-26,13,"CREB3L2"
"GLCE4",8.59107194789175e-31,1.17130561814664,0.579,0.145,2.03488130157764e-26,13,"GLCE"
"CEP1122",8.84233295293667e-31,1.4902430601263,0.389,0.071,2.09439498323258e-26,13,"CEP112"
"ISYNA14",8.88178813672697e-31,0.963207111619556,0.789,0.236,2.10374033806515e-26,13,"ISYNA1"
"TSPAN72",9.22765279705747e-31,1.59802654275057,0.484,0.104,2.18566184151103e-26,13,"TSPAN7"
"PIK3C32",9.28338025197856e-31,0.66369442327037,0.768,0.237,2.19886144648364e-26,13,"PIK3C3"
"MTMR26",9.8215571839033e-31,1.06799347183812,0.758,0.249,2.32633403457934e-26,13,"MTMR2"
"MMP143",1.00007464385413e-30,0.876925115940295,0.674,0.186,2.36877680143288e-26,13,"MMP14"
"ARL6IP63",1.01833166998671e-30,0.895189492051484,0.789,0.247,2.41202039353053e-26,13,"ARL6IP6"
"PAPSS15",1.03034152797956e-30,1.08982706497726,0.821,0.275,2.44046694317238e-26,13,"PAPSS1"
"WDR346",1.06052072419444e-30,1.55606002575669,0.632,0.173,2.51194938732696e-26,13,"WDR34"
"PFDN24",1.08483317875363e-30,0.886999157898789,0.979,0.36,2.56953586719585e-26,13,"PFDN2"
"CXorf40A1",1.08887890240511e-30,0.577224558846379,0.642,0.164,2.57911856823675e-26,13,"CXorf40A"
"ATP1B14",1.1364358594743e-30,1.32598878959244,0.789,0.266,2.69176197675083e-26,13,"ATP1B1"
"DNAJA44",1.14075223696039e-30,1.04215369928858,0.747,0.229,2.70198574846439e-26,13,"DNAJA4"
"COL11A22",1.15081895307367e-30,1.77312266483603,0.379,0.069,2.72582977225028e-26,13,"COL11A2"
"ADC1",1.21519619774297e-30,1.54099574235848,0.421,0.083,2.878313713974e-26,13,"ADC"
"BCAP314",1.229642662012e-30,1.35201875280005,0.989,0.566,2.91253160924162e-26,13,"BCAP31"
"LRRFIP24",1.26716559138112e-30,1.06758125800149,0.768,0.256,3.00140841974531e-26,13,"LRRFIP2"
"CNIH46",1.27516254445337e-30,1.39293822097173,0.905,0.38,3.02035000279225e-26,13,"CNIH4"
"USP324",1.41219395902197e-30,1.3667257179811,0.653,0.195,3.34492261133943e-26,13,"USP32"
"GDF154",1.51593803307459e-30,1.00728498779443,0.642,0.169,3.59065082514048e-26,13,"GDF15"
"EPB41L25",1.63976339651146e-30,1.21253334844459,0.642,0.177,3.88394358097705e-26,13,"EPB41L2"
"ZNF6541",1.65410368978971e-30,0.760449035510975,0.537,0.125,3.91790999963592e-26,13,"ZNF654"
"HSF14",1.74052342001923e-30,1.03165633254841,0.947,0.37,4.12260377265754e-26,13,"HSF1"
"ALG21",1.84828267211013e-30,0.607182543523295,0.705,0.195,4.37784233716006e-26,13,"ALG2"
"SNX123",1.85184283231856e-30,1.01848126511048,0.6,0.152,4.38627493262974e-26,13,"SNX12"
"UQCRH3",1.88238809799218e-30,1.12839759599393,1,0.589,4.45862444890427e-26,13,"UQCRH"
"EPHA4",1.89410402775903e-30,0.673004452638989,0.337,0.054,4.48637480015004e-26,13,"EPHA4"
"FAM216A1",1.90532444955178e-30,1.1412457760552,0.463,0.097,4.51295149120836e-26,13,"FAM216A"
"ZNF7711",1.96561195455829e-30,1.50555556233672,0.347,0.058,4.65574847556676e-26,13,"ZNF771"
"MTFR1L5",1.98853365307101e-30,0.794193836060266,0.842,0.265,4.710040810664e-26,13,"MTFR1L"
"TAX1BP34",2.24378581747362e-30,0.838918577028092,0.716,0.203,5.31463108726802e-26,13,"TAX1BP3"
"STX103",2.24620782181803e-30,1.09418522073714,0.758,0.232,5.32036784675819e-26,13,"STX10"
"AHCTF13",2.28688659425916e-30,0.68651762091196,0.789,0.256,5.41671958716225e-26,13,"AHCTF1"
"FAM188A1",2.38874421973895e-30,1.06921433488224,0.568,0.144,5.65797955887368e-26,13,"FAM188A"
"MRPL374",2.43501854532227e-30,1.06797083575687,0.937,0.362,5.76758492645032e-26,13,"MRPL37"
"RCCD11",2.44000234578175e-30,1.40452620548449,0.368,0.065,5.77938955621866e-26,13,"RCCD1"
"HAGH3",2.44165314687338e-30,0.980450527955772,0.758,0.232,5.78329964368428e-26,13,"HAGH"
"CMPK2",2.56436337581625e-30,1.33008664486321,0.295,0.043,6.07395109195836e-26,13,"CMPK2"
"HGSNAT3",2.61039249448745e-30,1.00249270465728,0.695,0.199,6.18297566244298e-26,13,"HGSNAT"
"MSRA",2.62728082070214e-30,1.32872037988394,0.463,0.097,6.2229773519151e-26,13,"MSRA"
"AHCY4",2.65630502091989e-30,1.00295422949254,0.937,0.327,6.29172407255086e-26,13,"AHCY"
"IER33",2.73604097161183e-30,1.76837254675589,0.716,0.222,6.48058664535977e-26,13,"IER3"
"SERPINB65",2.80708307822036e-30,1.27554976217078,0.895,0.408,6.64885697907275e-26,13,"SERPINB6"
"FEM1C1",2.88552065585342e-30,0.845745595131659,0.674,0.193,6.83464422545441e-26,13,"FEM1C"
"TMEM1441",2.9314239611744e-30,2.0052556621137,0.347,0.059,6.94337079443768e-26,13,"TMEM144"
"PPME13",2.97632972936753e-30,0.974144482226882,0.768,0.236,7.04973459697993e-26,13,"PPME1"
"BAZ1B5",3.01253166674693e-30,0.813840656716558,0.895,0.322,7.13548250585677e-26,13,"BAZ1B"
"PDIA43",3.07510171435211e-30,1.30889762852697,0.968,0.43,7.2836859206144e-26,13,"PDIA4"
"CTDSPL5",3.0781139107049e-30,1.96069378019446,0.526,0.129,7.29082060889564e-26,13,"CTDSPL"
"UBE2T3",3.18675990369334e-30,1.51799741943567,0.568,0.138,7.54815950788804e-26,13,"UBE2T"
"FLJ46906",3.40792421548451e-30,1.93951748081231,0.274,0.038,8.07200929679661e-26,13,"FLJ46906"
"JTB3",3.49993558510676e-30,1.05370721505016,0.968,0.391,8.28994742688388e-26,13,"JTB"
"HSPA44",3.54052573235942e-30,1.15686091417315,0.937,0.392,8.38608924966652e-26,13,"HSPA4"
"SNRPC4",3.60813162473361e-30,1.21774029872439,0.979,0.438,8.54622056634403e-26,13,"SNRPC"
"CPNE33",3.63789142075083e-30,0.999330643511685,0.895,0.34,8.61670961919042e-26,13,"CPNE3"
"SNRPD23",3.64363140811856e-30,1.17355154721977,0.989,0.645,8.63030535326962e-26,13,"SNRPD2"
"POLR2F4",3.65442506121497e-30,1.05665501213208,0.937,0.363,8.65587119999378e-26,13,"POLR2F"
"EMC63",3.66528604880672e-30,0.77671157307275,0.8,0.243,8.6815965352036e-26,13,"EMC6"
"C12orf442",3.79820315482563e-30,1.06283447156548,0.747,0.228,8.99642399251999e-26,13,"C12orf44"
"TRIB13",3.95807405690889e-30,0.946353892446426,0.611,0.161,9.3750942111944e-26,13,"TRIB1"
"SAR1A1",4.02562541874976e-30,1.38178772830871,1,0.559,9.53509636685067e-26,13,"SAR1A"
"HSPE14",4.11522820530453e-30,1.32628477302471,0.979,0.591,9.74732952708431e-26,13,"HSPE1"
"DLEU11",4.34106651381697e-30,0.955894505365455,0.495,0.108,1.02822501446269e-25,13,"DLEU1"
"C16orf132",4.61633936832947e-30,1.23242869187737,0.905,0.361,1.09342614278252e-25,13,"C16orf13"
"UBE2E21",4.75181451477354e-30,1.09419312968685,0.526,0.123,1.12551478596926e-25,13,"UBE2E2"
"SRA14",4.90344052703625e-30,0.952937227054272,0.874,0.299,1.16142892323381e-25,13,"SRA1"
"IPO55",4.94097999482069e-30,0.895410145421961,0.8,0.271,1.17032052157323e-25,13,"IPO5"
"CLIP14",4.97755150357315e-30,0.663023206462755,0.884,0.308,1.17898284913634e-25,13,"CLIP1"
"PPAT4",5.03297692533821e-30,1.24843451605714,0.6,0.16,1.19211091453561e-25,13,"PPAT"
"NDUFB37",5.1898902408943e-30,1.31565781787033,0.979,0.501,1.22927740245822e-25,13,"NDUFB3"
"KLHL423",5.3057734351793e-30,1.07224354487298,0.653,0.19,1.25672549585657e-25,13,"KLHL42"
"NDUFA43",5.48353112554635e-30,1.15636206766087,1,0.788,1.29882918239691e-25,13,"NDUFA4"
"MRPL404",5.65761057840479e-30,0.856031507286479,0.884,0.295,1.34006164160096e-25,13,"MRPL40"
"C16orf803",5.69523734839143e-30,0.810482525666931,0.779,0.237,1.34897391833999e-25,13,"C16orf80"
"PIGN2",5.70076669480993e-30,1.0664362752422,0.568,0.147,1.35028359933268e-25,13,"PIGN"
"B3GAT32",5.72744364274874e-30,1.22570851220687,0.895,0.341,1.35660230122147e-25,13,"B3GAT3"
"CSE1L4",5.8047325888936e-30,1.20842354341789,0.905,0.359,1.37490896100534e-25,13,"CSE1L"
"ZNF518B1",6.11172244945171e-30,0.84921365563083,0.589,0.154,1.44762257937713e-25,13,"ZNF518B"
"FBXO82",6.3114145048455e-30,0.887763227644292,0.568,0.142,1.4949216396177e-25,13,"FBXO8"
"NSMAF1",6.3758554606653e-30,0.833509384122362,0.789,0.27,1.51018512441318e-25,13,"NSMAF"
"FIGN1",6.43132723254258e-30,1.90433311884481,0.358,0.063,1.52332416830003e-25,13,"FIGN"
"PSMG33",6.52194185595842e-30,1.02407729291455,0.8,0.279,1.54478714800231e-25,13,"PSMG3"
"MRPL142",6.66788977734761e-30,1.20525266989825,0.863,0.312,1.57935637266256e-25,13,"MRPL14"
"AMPD22",6.79612587305337e-30,1.16913949050804,0.695,0.21,1.60973037429142e-25,13,"AMPD2"
"SPATA21",7.03591145646353e-30,1.35414983752895,0.421,0.085,1.66652598757795e-25,13,"SPATA2"
"MTDH2",7.29563582410979e-30,1.38893522236435,1,0.887,1.72804430129864e-25,13,"MTDH"
"ATP6V1C14",7.52047684394048e-30,1.54766188463659,0.926,0.513,1.78130014525574e-25,13,"ATP6V1C1"
"BUD313",8.12658619401483e-30,1.08961323975169,0.989,0.433,1.92486320591435e-25,13,"BUD31"
"PPAPDC1B2",8.30208781141903e-30,0.952411163170529,0.947,0.555,1.96643251901271e-25,13,"PPAPDC1B"
"TK12",8.71732635571917e-30,1.38804573725314,0.484,0.106,2.06478592061564e-25,13,"TK1"
"SYPL13",8.74457403734471e-30,1.17955088883062,0.958,0.401,2.07123980648547e-25,13,"SYPL1"
"BEX43",8.77820174328429e-30,0.604755340310747,0.747,0.211,2.07920486491432e-25,13,"BEX4"
"TPPP3",9.15820276584934e-30,1.66663842328281,0.253,0.033,2.16921190711908e-25,13,"TPPP3"
"RAI15",1.10455290902048e-29,1.11175532659166,0.6,0.157,2.6162440203059e-25,13,"RAI1"
"TJAP14",1.1051914863532e-29,0.999203911528168,0.642,0.179,2.61775655457618e-25,13,"TJAP1"
"SND1-IT11",1.11367266470502e-29,0.975849190743071,0.411,0.08,2.63784507362031e-25,13,"SND1-IT1"
"HAT13",1.17629078031301e-29,0.865574073191652,0.853,0.29,2.78616234224939e-25,13,"HAT1"
"FAM102B",1.23090992638635e-29,1.50859937589207,0.463,0.106,2.9155332516387e-25,13,"FAM102B"
"HMGXB42",1.24352832795467e-29,1.1500299355505,0.674,0.197,2.94542119759344e-25,13,"HMGXB4"
"RAB135",1.27873102780898e-29,0.664170474619074,0.937,0.302,3.02880231246834e-25,13,"RAB13"
"CLPTM13",1.30128185887738e-29,0.983694386907983,0.832,0.3,3.08221621093697e-25,13,"CLPTM1"
"CHCHD74",1.35870996379147e-29,0.663929331520429,0.842,0.281,3.21824042023648e-25,13,"CHCHD7"
"FARSA2",1.36942150356671e-29,0.842062041535601,0.937,0.337,3.24361177334811e-25,13,"FARSA"
"LRRCC1",1.37183676197354e-29,1.61018699174706,0.411,0.081,3.24933255441052e-25,13,"LRRCC1"
"HSD17B45",1.41634565452056e-29,0.825100730367427,0.8,0.253,3.3547563172974e-25,13,"HSD17B4"
"CYSTM15",1.48825481830331e-29,1.08415925715483,0.863,0.29,3.52508036263322e-25,13,"CYSTM1"
"AP3S11",1.50658918543011e-29,1.22679082104181,0.958,0.4,3.56850714460977e-25,13,"AP3S1"
"TMEM161B2",1.53955630267193e-29,1.3004084370819,0.653,0.196,3.64659305850873e-25,13,"TMEM161B"
"PKM5",1.54666261517518e-29,1.248791160583,1,0.788,3.66342507030393e-25,13,"PKM"
"C1GALT1C11",1.55523396153389e-29,0.735510466925465,0.621,0.162,3.68372716128918e-25,13,"C1GALT1C1"
"RCBTB12",1.72272301816251e-29,0.867884534717104,0.621,0.17,4.08044174081973e-25,13,"RCBTB1"
"OXSR14",1.7309126812058e-29,0.776545041873444,0.611,0.161,4.09983977670407e-25,13,"OXSR1"
"TOM1L24",1.75012222447765e-29,0.607725373811402,0.684,0.196,4.14533950089776e-25,13,"TOM1L2"
"MAOA2",1.77973923950485e-29,1.97551459444754,0.253,0.033,4.21549036269118e-25,13,"MAOA"
"CERS42",1.79082774446589e-29,0.950212106291447,0.579,0.146,4.2417545955419e-25,13,"CERS4"
"STAM5",1.83111555598125e-29,0.905625681474515,0.811,0.281,4.33718030589719e-25,13,"STAM"
"CANX4",1.90739895782551e-29,1.27712175749319,0.989,0.631,4.51786517150549e-25,13,"CANX"
"VAMP72",2.03104733412543e-29,0.989649903024111,0.811,0.272,4.8107387156095e-25,13,"VAMP7"
"IFT273",2.08262725771905e-29,1.30325315757853,0.674,0.196,4.93291092263335e-25,13,"IFT27"
"METTL12",2.13460315015681e-29,1.13635991914056,0.505,0.115,5.05602102146142e-25,13,"METTL1"
"ERBB23",2.16655601194782e-29,1.16797136968027,0.474,0.104,5.1317045698996e-25,13,"ERBB2"
"H2AFJ5",2.20882360487388e-29,1.03736433084479,0.832,0.284,5.23181959050427e-25,13,"H2AFJ"
"DDX563",2.28212235377657e-29,0.931897976480396,0.863,0.305,5.40543500715519e-25,13,"DDX56"
"CAPN71",2.31922817194312e-29,0.832129332151496,0.737,0.241,5.49332384806447e-25,13,"CAPN7"
"NCK21",2.31935642203458e-29,0.612674573153694,0.705,0.208,5.49362762123111e-25,13,"NCK2"
"ANKS1A4",2.50127775435583e-29,1.45566314001056,0.6,0.168,5.92452648896722e-25,13,"ANKS1A"
"SLC41A33",2.62071682445734e-29,0.686037010577055,0.653,0.178,6.20742987040965e-25,13,"SLC41A3"
"GSTA44",2.70213694446712e-29,1.24431545441219,0.537,0.132,6.40028156666481e-25,13,"GSTA4"
"WDR902",2.81894219944173e-29,1.23220723339501,0.411,0.081,6.67694649359769e-25,13,"WDR90"
"AK25",2.83766929523971e-29,1.24679346621715,1,0.576,6.72130349270478e-25,13,"AK2"
"RYBP2",2.86474726203205e-29,0.810419889706132,0.611,0.164,6.78544036484911e-25,13,"RYBP"
"CHEK22",2.91989160812473e-29,1.60023345672067,0.453,0.099,6.91605526300424e-25,13,"CHEK2"
"DUS3L4",2.98884926780445e-29,1.26769233588534,0.632,0.183,7.07938837572162e-25,13,"DUS3L"
"LAMA43",3.19371069696775e-29,1.33672122286063,0.811,0.362,7.56462315683781e-25,13,"LAMA4"
"WDR463",3.30986923313948e-29,0.785120170304331,0.863,0.288,7.83975626561417e-25,13,"WDR46"
"CDK54",3.41592393895795e-29,0.851964560429131,0.621,0.161,8.0909574418158e-25,13,"CDK5"
"KBTBD22",3.42551190978075e-29,0.82389916055588,0.779,0.258,8.11366750950669e-25,13,"KBTBD2"
"FER4",3.47419128321561e-29,1.55101136191829,0.579,0.156,8.2289694734245e-25,13,"FER"
"FBXW92",3.49918208094721e-29,1.56991389483392,0.379,0.071,8.28816267693156e-25,13,"FBXW9"
"ERCC12",3.68904833418707e-29,1.39553880355348,0.958,0.676,8.73787988435549e-25,13,"ERCC1"
