"X","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"RAB5B",1.29127643077991e-62,0.947225428505702,0.873,0.66,3.0585173539453e-58,3,"RAB5B"
"MTFR1L",1.3581856500962e-62,1.28579643323457,0.594,0.25,3.21699853081787e-58,3,"MTFR1L"
"ADAM9",1.46329531008819e-62,1.70181135758371,0.48,0.177,3.46596127147489e-58,3,"ADAM9"
"SPCS1",2.16779282384386e-62,0.784829228173336,0.96,0.552,5.13463408255657e-58,3,"SPCS1"
"CHURC1-FNTB",2.29602017354058e-62,2.18757638302597,0.363,0.103,5.43835338304823e-58,3,"CHURC1-FNTB"
"DDT",2.34823056883131e-62,0.981239735577853,0.791,0.378,5.56201892533384e-58,3,"DDT"
"FUCA2",2.58204087397227e-62,1.38680172795129,0.661,0.359,6.11582201409072e-58,3,"FUCA2"
"PSMD12",3.53607764213503e-62,1.0769366085929,0.693,0.324,8.37555350316103e-58,3,"PSMD12"
"LINC00511",3.61874242593311e-62,3.17989113337178,0.269,0.061,8.57135331006517e-58,3,"LINC00511"
"CPEB1",3.84218381180918e-62,2.4522795493278,0.402,0.136,9.10059657665124e-58,3,"CPEB1"
"NME3",4.11833892455406e-62,1.30770511422297,0.554,0.215,9.75469757669876e-58,3,"NME3"
"SUMF1",7.35988239535114e-62,1.42178725268203,0.512,0.191,1.74326174416287e-57,3,"SUMF1"
"SPATA20",7.69749302918891e-62,1.26060738932241,0.606,0.253,1.82322819889369e-57,3,"SPATA20"
"IFT43",9.44694768702095e-62,1.56867087628478,0.462,0.161,2.23760402914778e-57,3,"IFT43"
"PCDH7",1.15694991740633e-61,1.81544658479905,0.394,0.119,2.74035157436864e-57,3,"PCDH7"
"CDC42BPB",1.21321364452276e-61,2.11451799444434,0.373,0.111,2.87361783841661e-57,3,"CDC42BPB"
"PHLDA11",1.41780410649489e-61,0.873725823749638,0.918,0.712,3.35821080664381e-57,3,"PHLDA1"
"BAMBI",1.76167517017934e-61,1.75930579162826,0.371,0.103,4.17270380808679e-57,3,"BAMBI"
"WDR13",1.8727915459957e-61,1.24977101379753,0.596,0.244,4.43589405584542e-57,3,"WDR13"
"PHB",2.04396314090411e-61,0.889535815702185,0.859,0.451,4.84133109554547e-57,3,"PHB"
"CITED2",2.62475154769998e-61,1.27450614333995,0.55,0.215,6.21698651588218e-57,3,"CITED2"
"ARPC1A",2.66984124845242e-61,0.96654631673579,0.795,0.375,6.32378598108441e-57,3,"ARPC1A"
"GNG10",2.90349562792438e-61,1.01219932820912,0.717,0.32,6.87721974430169e-57,3,"GNG10"
"TOB2",2.96786350658998e-61,1.06396714225786,0.685,0.319,7.02968150170903e-57,3,"TOB2"
"MDH1",3.07412890675753e-61,0.829817665249755,0.922,0.491,7.28138172854588e-57,3,"MDH1"
"RNF24",3.44911692356836e-61,1.71275932776871,0.432,0.146,8.16957834516401e-57,3,"RNF24"
"APOA1BP",4.00192130074826e-61,1.07414073801367,0.705,0.327,9.47895079295232e-57,3,"APOA1BP"
"MOCS2",4.26906899650213e-61,1.35168098189351,0.534,0.208,1.01117168251149e-56,3,"MOCS2"
"CBR3",5.02508618940376e-61,2.02585019225645,0.357,0.103,1.19024191482217e-56,3,"CBR3"
"ITGB1BP1",5.24757755547978e-61,0.986576349916732,0.733,0.333,1.24294121979094e-56,3,"ITGB1BP1"
"PPT1",5.8130221317651e-61,0.906929086867007,0.829,0.406,1.37687242212988e-56,3,"PPT1"
"SLC38A2",6.06879980812104e-61,0.811497022439031,0.908,0.521,1.43745592255155e-56,3,"SLC38A2"
"BCAP31",6.79605678231838e-61,0.827368779966156,0.926,0.515,1.60971400945993e-56,3,"BCAP31"
"ZFAND5",7.59697846562974e-61,0.821219947492246,0.926,0.686,1.79942031936906e-56,3,"ZFAND5"
"EGFL8",7.92045530060567e-61,1.75351839013918,0.388,0.115,1.87603904250146e-56,3,"EGFL8"
"HEXIM1",8.89397676961267e-61,0.826994737660599,0.771,0.363,2.10662733765046e-56,3,"HEXIM1"
"RHOQ1",1.22120798382048e-60,1.30988048551829,0.552,0.219,2.89255323047719e-56,3,"RHOQ"
"DDAH2",1.58363462012069e-60,1.34260714543385,0.494,0.174,3.75099696121786e-56,3,"DDAH2"
"IFT27",1.70549186174549e-60,1.53011636286696,0.492,0.184,4.03962802373037e-56,3,"IFT27"
"DOCK7",2.11287099663825e-60,1.78334428314001,0.48,0.182,5.00454624263735e-56,3,"DOCK7"
"WDR34",2.3210679026376e-60,1.65449597357064,0.448,0.158,5.49768143418742e-56,3,"WDR34"
"RHEB",2.65256483147793e-60,0.924995396377541,0.787,0.367,6.28286505983862e-56,3,"RHEB"
"SSBP1",3.4782784190196e-60,0.834637560438079,0.898,0.475,8.23865026328983e-56,3,"SSBP1"
"ANKRD54",3.6846234012811e-60,1.38533500069336,0.526,0.203,8.72739898827441e-56,3,"ANKRD54"
"ACCS",3.94413020860731e-60,1.69651164835978,0.369,0.107,9.34206681210727e-56,3,"ACCS"
"CMC2",4.04109964247085e-60,1.00823124040308,0.703,0.317,9.57174861315646e-56,3,"CMC2"
"TMEM205",4.64973558523392e-60,1.11908827301754,0.633,0.264,1.10133637071851e-55,3,"TMEM205"
"HCFC1R1",6.27198310123951e-60,1.43665074525863,0.516,0.202,1.48558191735959e-55,3,"HCFC1R1"
"HOXC10",6.33527301250595e-60,2.5752779686153,0.297,0.076,1.50057276574216e-55,3,"HOXC10"
"RDH11",7.43933757121519e-60,1.14284881103676,0.705,0.372,1.76208149711803e-55,3,"RDH11"
"MRAS",8.76555826444528e-60,2.1987976396076,0.546,0.275,2.07621013051651e-55,3,"MRAS"
"NPAS2",9.14322161906993e-60,2.24378921784837,0.357,0.105,2.1656634726929e-55,3,"NPAS2"
"GADD45A",9.63529165812515e-60,1.72872443514488,0.4,0.126,2.28221518214352e-55,3,"GADD45A"
"SOX5",1.04088124423129e-59,2.04502810107894,0.361,0.106,2.46543131508624e-55,3,"SOX5"
"PFKM",1.06687436101589e-59,1.38504557311625,0.532,0.204,2.52699861150224e-55,3,"PFKM"
"TAPBPL",1.59102060867815e-59,1.27566224180126,0.516,0.188,3.76849141371507e-55,3,"TAPBPL"
"VMP1",1.72854080404767e-59,0.765148607964046,0.946,0.573,4.09422174846731e-55,3,"VMP1"
"ALG8",2.01779171151011e-59,1.19725258715435,0.588,0.243,4.77934144788284e-55,3,"ALG8"
"CLCN3",2.05512164479267e-59,1.2140649409724,0.661,0.328,4.86776112785591e-55,3,"CLCN3"
"CHN1",2.25561829534237e-59,1.2749821600325,0.428,0.133,5.34265749434793e-55,3,"CHN1"
"MRPL51",2.25754246067099e-59,0.932585609984665,0.799,0.391,5.3472150723453e-55,3,"MRPL51"
"TUBB4B",2.35978524107077e-59,0.965419731066072,0.771,0.386,5.58938732200023e-55,3,"TUBB4B"
"EMC4",2.5671757974848e-59,0.915378042047525,0.803,0.399,6.0806125939225e-55,3,"EMC4"
"CCDC57",2.70420890917043e-59,1.21400926372051,0.502,0.182,6.40518922226107e-55,3,"CCDC57"
"FAM27B",2.7562135154435e-59,1.9702772394096,0.378,0.117,6.52836733267948e-55,3,"FAM27B"
"JKAMP",2.89882707134057e-59,1.14981372819389,0.61,0.262,6.86616180117728e-55,3,"JKAMP"
"SRGAP2",3.52112569781056e-59,1.36982562187253,0.582,0.249,8.3401383278341e-55,3,"SRGAP2"
"PSEN2",3.86260891169157e-59,1.57138041089461,0.456,0.161,9.14897546823266e-55,3,"PSEN2"
"P4HB",5.03727555108615e-59,0.798134148758233,0.954,0.551,1.19312908703027e-54,3,"P4HB"
"ROMO1",5.30954619780491e-59,0.900637934248963,0.821,0.413,1.25761911241207e-54,3,"ROMO1"
"TTLL4",7.60541301914694e-59,1.3109737274469,0.574,0.238,1.80141812771514e-54,3,"TTLL4"
"RNF130",7.84864278137132e-59,1.21591361729424,0.56,0.224,1.85902952919561e-54,3,"RNF130"
"TMEM38B",1.22441477682204e-58,1.59435684419651,0.412,0.135,2.90014884038068e-54,3,"TMEM38B"
"MRPL33",1.35115288965619e-58,0.914439935601502,0.767,0.364,3.20034073443966e-54,3,"MRPL33"
"XPO7",1.81967187448721e-58,1.31339795437297,0.54,0.217,4.31007480191041e-54,3,"XPO7"
"CCDC104",2.65781993038225e-58,1.28075689410902,0.522,0.202,6.29531228710339e-54,3,"CCDC104"
"TMBIM1",3.20934501955388e-58,0.928231431378274,0.745,0.357,7.60165461331532e-54,3,"TMBIM1"
"CSNK1D",3.57666422969343e-58,0.905022064135029,0.763,0.384,8.47168689445185e-54,3,"CSNK1D"
"HIST2H2BE",3.8150353199113e-58,1.50809486833623,0.418,0.135,9.03629265874191e-54,3,"HIST2H2BE"
"SGSM2",4.53403157145881e-58,1.52499078596306,0.506,0.201,1.07393071801573e-53,3,"SGSM2"
"GAS8",4.67264525649392e-58,2.03975123834026,0.367,0.114,1.10676275545315e-53,3,"GAS8"
"CTNNB1",5.98924582322312e-58,0.687628059439356,0.966,0.707,1.41861276568863e-53,3,"CTNNB1"
"EMC3",7.1306860162772e-58,0.989654363469676,0.719,0.341,1.68897428981542e-53,3,"EMC3"
"C1QB",8.78439979288094e-58,1.55928017309084,0.289,0.067,2.08067293494178e-53,3,"C1QB"
"GPAA1",8.88089882656592e-58,0.981794175873844,0.735,0.354,2.1035296960604e-53,3,"GPAA1"
"VIMP",9.84579156704067e-58,0.955454591451685,0.737,0.34,2.33207419056925e-53,3,"VIMP"
"MRPS25",1.07942534089865e-57,0.9498954067111,0.843,0.631,2.55672686245253e-53,3,"MRPS25"
"ARNT2",1.12467320895016e-57,1.9164613721185,0.378,0.118,2.66390096271935e-53,3,"ARNT2"
"ELOVL1",1.14600133431958e-57,0.996670659496654,0.717,0.339,2.71441876046935e-53,3,"ELOVL1"
"ALG14",1.15091831943821e-57,1.87184244208161,0.367,0.114,2.72606513142134e-53,3,"ALG14"
"PEA15",1.22445679852869e-57,0.976907721032878,0.703,0.322,2.90024837299504e-53,3,"PEA15"
"NDUFA6",1.26650210481591e-57,0.826725441332953,0.867,0.441,2.99983688546696e-53,3,"NDUFA6"
"LAPTM4B",1.34680318207754e-57,1.64527869028365,0.46,0.169,3.19003801706886e-53,3,"LAPTM4B"
"ARHGAP21",1.37648482295398e-57,1.39449144471251,0.462,0.163,3.26034195164879e-53,3,"ARHGAP21"
"MIF",1.47211691619859e-57,0.510191074126107,1,0.781,3.48685612770797e-53,3,"MIF"
"PIGS",1.61741278087373e-57,1.06188361514626,0.653,0.294,3.83100391277752e-53,3,"PIGS"
"NAV3",1.82835064785961e-57,2.60237397346763,0.265,0.061,4.33063134452026e-53,3,"NAV3"
"ITPR3",2.61019618065941e-57,1.08576745731776,0.588,0.247,6.18251067350989e-53,3,"ITPR3"
"SIL1",3.33394425611644e-57,1.23122224635875,0.568,0.239,7.89678036503741e-53,3,"SIL1"
"CCDC501",3.52963555067289e-57,0.909910643395039,0.851,0.599,8.36029476532381e-53,3,"CCDC50"
"TM9SF1",4.08948272871316e-57,1.26949571286055,0.534,0.213,9.68634879122998e-53,3,"TM9SF1"
"MRPL24",4.40219128104551e-57,1.08134087061241,0.655,0.293,1.04270302682844e-52,3,"MRPL24"
"CHID1",4.74162556462572e-57,1.06566000671154,0.649,0.295,1.12310143123725e-52,3,"CHID1"
"FGGY",5.06222256179567e-57,2.15863301540352,0.295,0.075,1.19903803598692e-52,3,"FGGY"
"AP1S1",5.23870204207103e-57,1.35866736575697,0.528,0.215,1.24083896568494e-52,3,"AP1S1"
"FAM127A",6.11925437957756e-57,1.00222577202509,0.701,0.321,1.44940659234674e-52,3,"FAM127A"
"DGCR6L",6.24767752100777e-57,0.999977089026886,0.689,0.319,1.4798248976259e-52,3,"DGCR6L"
"ADIPOR1",6.90132469939548e-57,0.900805900303639,0.801,0.416,1.63464776829881e-52,3,"ADIPOR1"
"JAGN1",1.18416156810587e-56,1.16469864071358,0.564,0.23,2.80480509021557e-52,3,"JAGN1"
"ORC5",1.30270492770095e-56,1.27204553236152,0.51,0.197,3.08558689175247e-52,3,"ORC5"
"ATP6AP2",1.44532907936384e-56,0.79724871992989,0.884,0.488,3.4234064573812e-52,3,"ATP6AP2"
"HES1",1.56116288087139e-56,2.13101382258172,0.321,0.089,3.69777039963197e-52,3,"HES1"
"RHBDD2",1.73809658427808e-56,0.909463180493462,0.751,0.365,4.11685556952106e-52,3,"RHBDD2"
"CFL2",1.83748513960111e-56,1.60484895948726,0.438,0.157,4.35226730165919e-52,3,"CFL2"
"MED151",2.51043541587242e-56,0.753056434068928,0.922,0.539,5.94621732603542e-52,3,"MED15"
"RETSAT",2.94334601519062e-56,1.37430725189263,0.55,0.237,6.9716093715805e-52,3,"RETSAT"
"LHFPL2",3.32676511528777e-56,1.64408393999667,0.444,0.161,7.87977585207061e-52,3,"LHFPL2"
"CRTAP",3.82564115502166e-56,0.838514088634519,0.906,0.677,9.06141363978431e-52,3,"CRTAP"
"NAGLU",3.94478863422769e-56,2.09256664545297,0.303,0.08,9.3436263590317e-52,3,"NAGLU"
"EFCAB13",4.39023540472078e-56,1.61603303841468,0.355,0.105,1.03987115796216e-51,3,"EFCAB13"
"NPEPPS",4.87818393656469e-56,0.814300529095244,0.835,0.462,1.15544664721471e-51,3,"NPEPPS"
"RGMB",6.55983013642078e-56,1.65922012099956,0.414,0.141,1.55376136611263e-51,3,"RGMB"
"TXN",7.7267825544692e-56,0.837066688777141,0.892,0.445,1.83016571585157e-51,3,"TXN"
"CLIP1",9.47501956138243e-56,0.90470627721485,0.699,0.337,2.24425313330904e-51,3,"CLIP1"
"ELK3",1.12958932826438e-55,1.05749709987396,0.582,0.237,2.67554528292701e-51,3,"ELK3"
"WRB",1.63009791874013e-55,1.42943998163427,0.482,0.186,3.86104993032786e-51,3,"WRB"
"ZBTB20",1.81771224134368e-55,1.06098878736657,0.687,0.346,4.30543321484664e-51,3,"ZBTB20"
"NDUFB4",1.98219634681126e-55,0.796151953250839,0.894,0.488,4.69503026705715e-51,3,"NDUFB4"
"MYH10",2.38710225383662e-55,1.42780598094183,0.546,0.234,5.65409039843742e-51,3,"MYH10"
"AMZ2",2.66510453753302e-55,0.942880373430086,0.711,0.346,6.31256660760071e-51,3,"AMZ2"
"COPRS",2.75584962120633e-55,2.20254323474342,0.293,0.077,6.52750541278931e-51,3,"COPRS"
"GCSH",3.09060772726472e-55,1.39790710844207,0.508,0.2,7.32041346279922e-51,3,"GCSH"
"ST13",3.26845517117296e-55,0.711334409016875,0.954,0.6,7.74166291844027e-51,3,"ST13"
"RPL23AP7",3.36410294354289e-55,1.35250473238984,0.512,0.209,7.96821423207569e-51,3,"RPL23AP7"
"HIST1H2BK",3.58734226626828e-55,0.990061882532497,0.697,0.319,8.49697889188305e-51,3,"HIST1H2BK"
"UNK",3.72017256146528e-55,1.19602647014523,0.518,0.203,8.81160072908665e-51,3,"UNK"
"STRIP2",3.72873969763627e-55,1.51948972366711,0.785,0.657,8.83189284782128e-51,3,"STRIP2"
"TBCA",4.01399029155798e-55,0.820967320140473,0.845,0.442,9.50753740458423e-51,3,"TBCA"
"CYBRD1",5.90575577768257e-55,1.61140451661038,0.438,0.159,1.39883731350189e-50,3,"CYBRD1"
"C21orf119",8.58366243120725e-55,2.25965566015347,0.271,0.067,2.03312628345575e-50,3,"C21orf119"
"TOMM34",1.08407209251243e-54,1.44748428356187,0.468,0.179,2.56773315832495e-50,3,"TOMM34"
"EXOC7",1.18447090618917e-54,0.836363458879963,0.797,0.419,2.80553778839966e-50,3,"EXOC7"
"SLIRP",1.6219477091388e-54,0.979893434440546,0.691,0.326,3.84174534386617e-50,3,"SLIRP"
"TRPM2",1.84719517903805e-54,2.10286970093112,0.309,0.085,4.37526650106953e-50,3,"TRPM2"
"ZNF485",2.08397153832287e-54,1.87521553675091,0.42,0.158,4.93609498567154e-50,3,"ZNF485"
"GDI1",2.37839859725792e-54,0.852160481868355,0.823,0.481,5.6334749174651e-50,3,"GDI1"
"NDUFB9",2.53499849991767e-54,0.783136165315538,0.867,0.46,6.00439744690499e-50,3,"NDUFB9"
"DUSP41",2.95521467447789e-54,0.744071929310924,0.886,0.455,6.99972147796833e-50,3,"DUSP4"
"RAD51C",2.98907278326484e-54,1.42265197517071,0.47,0.181,7.07991779444111e-50,3,"RAD51C"
"TMED9",3.1546340855818e-54,0.83234426950609,0.863,0.453,7.47206629510905e-50,3,"TMED9"
"LRP10",4.19492648762837e-54,0.910237364773389,0.657,0.288,9.93610287859657e-50,3,"LRP10"
"ZNHIT3",6.19942475520819e-54,1.04356353801938,0.604,0.261,1.46839574751861e-49,3,"ZNHIT3"
"ZFYVE16",7.54656709109472e-54,1.10384259785031,0.57,0.241,1.7874798811967e-49,3,"ZFYVE16"
"IL1RAP",8.34887394752668e-54,1.43807830564194,0.464,0.173,1.97751428321117e-49,3,"IL1RAP"
"ZCCHC17",8.42956274572703e-54,0.926014747099517,0.717,0.336,1.9966262319529e-49,3,"ZCCHC17"
"SNX24",1.00933186086557e-53,2.01404929857526,0.285,0.073,2.39070344564619e-49,3,"SNX24"
"TRIM63",1.13276623314819e-53,1.80755523564203,0.341,0.099,2.68307009983481e-49,3,"TRIM63"
"DNAJB6",1.20177353489565e-53,0.734693586883688,0.9,0.509,2.84652079475383e-49,3,"DNAJB6"
"PDK2",1.50852788093807e-53,1.44098057675232,0.422,0.146,3.57309913878992e-49,3,"PDK2"
"BCHE",1.82234659448091e-53,2.00499838591467,0.317,0.089,4.31641014368748e-49,3,"BCHE"
"CDK18",1.84815781111759e-53,2.3838278533568,0.257,0.061,4.37754659141312e-49,3,"CDK18"
"NDUFA5",1.97401270001328e-53,0.816188035867814,0.787,0.395,4.67564648125145e-49,3,"NDUFA5"
"MYO10",2.12662970058077e-53,1.20641845226553,0.819,0.676,5.03713510879561e-49,3,"MYO10"
"CECR7",2.4118457408335e-53,1.59583353831208,0.392,0.133,5.71269782173822e-49,3,"CECR7"
"CREB3",2.59545740597206e-53,1.25581623824192,0.496,0.197,6.14760041178543e-49,3,"CREB3"
"FAM115A",2.62007954515639e-53,1.40053216596511,0.669,0.426,6.20592041065742e-49,3,"FAM115A"
"MFSD12",2.66518463011261e-53,1.53275164903573,0.496,0.207,6.31275631488472e-49,3,"MFSD12"
"SERTAD2",2.75525099848866e-53,0.835694574888208,0.693,0.323,6.52608751502025e-49,3,"SERTAD2"
"IVNS1ABP",4.24644294298941e-53,0.795874241550566,0.865,0.5,1.00581247547647e-48,3,"IVNS1ABP"
"FLOT1",4.50894924545856e-53,0.93669869447344,0.745,0.368,1.06798971827932e-48,3,"FLOT1"
"MAGED1",5.27743330926433e-53,0.969006289124909,0.685,0.301,1.25001285363235e-48,3,"MAGED1"
"MGAT51",5.77727394709842e-53,0.979138176778333,0.586,0.253,1.36840510710973e-48,3,"MGAT5"
"PIGV",6.79420291156212e-53,1.81769617021264,0.347,0.108,1.6092749016326e-48,3,"PIGV"
"ATP6V1F",7.02066100927525e-53,0.818186537834066,0.876,0.457,1.66291376665694e-48,3,"ATP6V1F"
"NEK9",9.7738310492233e-53,0.916612329574254,0.727,0.375,2.31502962231903e-48,3,"NEK9"
"DAD1",1.12483318478563e-52,0.734409460333526,0.934,0.531,2.66427988148324e-48,3,"DAD1"
"SERINC2",1.22846565497217e-52,2.15608818273075,0.305,0.086,2.90974375036708e-48,3,"SERINC2"
"WDR60",1.51971192988848e-52,1.09251318059165,0.568,0.245,3.59958967713384e-48,3,"WDR60"
"HSPA12A",2.35911938959566e-52,2.16421924761696,0.313,0.09,5.58781018619629e-48,3,"HSPA12A"
"CNDP2",2.3773827655057e-52,0.86628049005362,0.815,0.502,5.63106881837681e-48,3,"CNDP2"
"C22orf28",2.41969427360874e-52,0.93915466123292,0.689,0.329,5.73128785646966e-48,3,"C22orf28"
"CDC42EP4",2.47802082027468e-52,1.83188571367841,0.353,0.112,5.86944011490262e-48,3,"CDC42EP4"
"MPG",2.76913601895335e-52,0.899766422259593,0.751,0.373,6.5589755744929e-48,3,"MPG"
"DYNC1LI2",3.32887600241057e-52,0.929710583138,0.705,0.355,7.88477569930968e-48,3,"DYNC1LI2"
"NANS",3.40374855020072e-52,1.18266697315295,0.574,0.257,8.06211881600544e-48,3,"NANS"
"CNIH",4.64694308614564e-52,0.861774268212633,0.743,0.356,1.10067493938446e-47,3,"CNIH"
"ENTHD1",6.35950152094234e-52,1.6259846315266,0.325,0.091,1.5063115302504e-47,3,"ENTHD1"
"MET",7.41279298157352e-52,1.71881049848908,0.647,0.424,1.7557941456155e-47,3,"MET"
"ATF3",9.64139853775467e-52,1.54399173016065,0.426,0.155,2.28366165765257e-47,3,"ATF3"
"ASPH",1.14079421606709e-51,0.942572401665173,0.805,0.545,2.70208518017651e-47,3,"ASPH"
"NFE2L2",1.24881451293337e-51,0.836534691003489,0.753,0.382,2.95794205533397e-47,3,"NFE2L2"
"PTK2",3.50403804188169e-51,1.21879506184531,0.534,0.229,8.29966450600098e-47,3,"PTK2"
"ATP5J",4.28693540921463e-51,0.755692586259388,0.924,0.494,1.01540352102658e-46,3,"ATP5J"
"C12orf44",7.5787843955499e-51,1.26112038679779,0.496,0.201,1.79511087192995e-46,3,"C12orf44"
"MTMR9LP",8.06373677421691e-51,1.97815264181967,0.313,0.091,1.90997669234102e-46,3,"MTMR9LP"
"TK2",1.20013587456948e-50,1.07432813218698,0.572,0.254,2.84264183250527e-46,3,"TK2"
"EPHX2",1.52039341290252e-50,1.38474555120299,0.4,0.136,3.6012038378009e-46,3,"EPHX2"
"WARS",1.61454132931205e-50,0.809254007741318,0.869,0.49,3.82420259260852e-46,3,"WARS"
"TMEM101",1.80112746365524e-50,1.15828818348596,0.542,0.235,4.2661505104138e-46,3,"TMEM101"
"LAMTOR5",2.28583963466317e-50,0.771382425589142,0.875,0.462,5.41423975866319e-46,3,"LAMTOR5"
"BLOC1S1",2.77597731647892e-50,0.812261951692368,0.801,0.409,6.57517987181196e-46,3,"BLOC1S1"
"HSPE1",2.90712075368576e-50,0.687312403139153,0.964,0.595,6.88580621718009e-46,3,"HSPE1"
"EHD3",2.92552198356437e-50,1.67780160999781,0.287,0.076,6.92939137027056e-46,3,"EHD3"
"ZNF718",3.18875662777327e-50,1.60907867475366,0.359,0.117,7.55288894854376e-46,3,"ZNF718"
"PRPS2",4.02175408980522e-50,0.772804597146794,0.745,0.368,9.52592673711265e-46,3,"PRPS2"
"PPFIBP1",4.61899411941359e-50,0.808365412279022,0.898,0.798,1.0940549471243e-45,3,"PPFIBP1"
"UBE2Z",4.91659889023701e-50,0.992398506423253,0.566,0.242,1.16454561314154e-45,3,"UBE2Z"
"SEC14L2",4.92341874506327e-50,1.42710172961539,0.398,0.137,1.16616096395569e-45,3,"SEC14L2"
"CLIP2",5.77335972449009e-50,2.39037031872133,0.263,0.068,1.36747798434272e-45,3,"CLIP2"
"TIMM10",6.42428240292556e-50,1.16274877502779,0.558,0.248,1.52165552995695e-45,3,"TIMM10"
"ZNF32",6.57184987013136e-50,1.36555732808939,0.382,0.125,1.55660836023931e-45,3,"ZNF32"
"GPRC5B",7.51160478883343e-50,1.60032834360564,0.388,0.134,1.77919871028309e-45,3,"GPRC5B"
"SAT1",7.99253230615263e-50,0.574127668669993,0.998,0.724,1.89311120203531e-45,3,"SAT1"
"GRINA",8.91059281837966e-50,0.938735381447205,0.659,0.313,2.11056301496141e-45,3,"GRINA"
"ULK4",9.08701271678747e-50,1.15920170104287,0.384,0.128,2.15234983209828e-45,3,"ULK4"
"FUNDC2",1.012677398396e-49,0.879593691939245,0.697,0.338,2.39862768584076e-45,3,"FUNDC2"
"SLC39A11",1.01943822505103e-49,0.956288417344724,0.624,0.288,2.41464137985588e-45,3,"SLC39A11"
"BSCL2",1.12018841834238e-49,1.2551386706182,0.52,0.226,2.65327828768576e-45,3,"BSCL2"
"NF11",1.20564344270842e-49,0.785238393755571,0.624,0.288,2.85568705839916e-45,3,"NF1"
"ZNF706",1.22064941478882e-49,0.710860481932982,0.902,0.52,2.89123020386881e-45,3,"ZNF706"
"MORF4L2",1.23944149430838e-49,0.787947890361748,0.827,0.456,2.93574112341883e-45,3,"MORF4L2"
"CLMN",1.46222780352332e-49,1.72071516126122,0.641,0.417,3.46343277542535e-45,3,"CLMN"
"SLC37A3",1.51577646133303e-49,1.26977855125523,0.498,0.21,3.59026812631341e-45,3,"SLC37A3"
"GSTA4",1.7019357054596e-49,1.98384874938925,0.319,0.099,4.03120491195162e-45,3,"GSTA4"
"IER3IP1",1.85956402073886e-49,0.851079580997976,0.697,0.324,4.40456333952206e-45,3,"IER3IP1"
"EDNRB",1.87876759075095e-49,1.06041300374202,0.58,0.24,4.45004891545269e-45,3,"EDNRB"
"LONRF1",2.07464814504276e-49,1.79797669903316,0.39,0.142,4.91401159634827e-45,3,"LONRF1"
"ZNF841",2.53543016452417e-49,1.64065991599954,0.675,0.486,6.00541988769196e-45,3,"ZNF841"
"BNC2",4.16741277236189e-49,1.53556046536589,0.474,0.198,9.87093389261638e-45,3,"BNC2"
"GPR107",4.51223845814608e-49,1.5784113263792,0.466,0.199,1.06876880119648e-44,3,"GPR107"
"ABCB5",4.75950785366741e-49,1.35074504112852,0.775,0.655,1.12733703021966e-44,3,"ABCB5"
"FZD6",5.78799727586737e-49,1.39503588806215,0.414,0.151,1.37094503476195e-44,3,"FZD6"
"ODF3B",7.01279664766291e-49,1.60831061554203,0.333,0.101,1.66105101396544e-44,3,"ODF3B"
"TCP1",8.99707774256924e-49,0.769624089879942,0.805,0.445,2.13104783410495e-44,3,"TCP1"
"SCPEP1",9.54339654042548e-49,0.981982001950751,0.641,0.304,2.26044890456518e-44,3,"SCPEP1"
"NCKIPSD",1.08933390249371e-48,1.80132062569251,0.357,0.122,2.5801962814466e-44,3,"NCKIPSD"
"ZNF717",1.68495261352247e-48,1.51743248603536,0.357,0.118,3.99097876038931e-44,3,"ZNF717"
"PARVB",1.86694045906583e-48,1.42890344854121,0.456,0.186,4.42203517134331e-44,3,"PARVB"
"DFNB311",1.89892398387806e-48,0.754051062945954,0.534,0.212,4.49779134821358e-44,3,"DFNB31"
"EXOSC4",2.16953856960441e-48,1.22786175374141,0.514,0.219,5.138769055965e-44,3,"EXOSC4"
"ARL8B",2.22052776282398e-48,0.808188438108945,0.747,0.386,5.25954205902487e-44,3,"ARL8B"
"RBMS3",2.25178428363303e-48,1.51432332248667,0.446,0.175,5.33357625421318e-44,3,"RBMS3"
"HSBP1L1",2.32452121043741e-48,1.81977947198653,0.327,0.102,5.50586093904204e-44,3,"HSBP1L1"
"RGPD5",2.34841106573429e-48,0.817154319053009,0.779,0.457,5.56244645029824e-44,3,"RGPD5"
"CPSF7",2.59476283343245e-48,0.919982599440921,0.671,0.338,6.14595524726811e-44,3,"CPSF7"
"SWI5",2.90457182408492e-48,1.4897531267803,0.392,0.141,6.87976882252755e-44,3,"SWI5"
"FLNA",3.2286503267717e-48,0.6613815125961,0.936,0.603,7.64738116399146e-44,3,"FLNA"
"CHD4",3.29925430513442e-48,0.716907830511754,0.857,0.506,7.81461374714139e-44,3,"CHD4"
"STOM",3.51697635805477e-48,0.610774835588927,0.938,0.761,8.33031020168854e-44,3,"STOM"
"SLC39A1",3.75315090043075e-48,1.01323250176583,0.635,0.317,8.88971322276027e-44,3,"SLC39A1"
"USP30",3.81221895741612e-48,1.76275669151953,0.323,0.1,9.02962182253582e-44,3,"USP30"
"CHST111",4.05845139758804e-48,0.959368129854838,0.57,0.255,9.61284798032703e-44,3,"CHST11"
"KIAA1755",4.68009026164992e-48,2.48072811339007,0.524,0.3,1.1085261793744e-43,3,"KIAA1755"
"MRPL53",4.716069217746e-48,0.952976706140508,0.663,0.318,1.11704815491532e-43,3,"MRPL53"
