gene,cancer,protein_detected,detected_fraction,total_patients,rna_log2fc,tumor_log2tpm_mean,normal_log2tpm_mean,gene_length,gene_type,protein_coding,high_rna,discordant
MT-ND4,COAD,0,0.3636363636363636,11,-1.3131780624389648,12.787044525146484,14.10022258758545,1378.0,protein_coding,1.0,True,True
MT-ND1,COAD,0,0.3333333333333333,12,-2.042250633239746,11.330389022827148,13.372639656066896,956.0,protein_coding,1.0,True,True
RPL39,COAD,0,0.0,11,1.827214241027832,12.197818756103516,10.370604515075684,5140.0,protein_coding,1.0,True,True
ATG9A,COAD,0,0.1818181818181818,11,0.0279483795166015,4.778054237365723,4.750105857849121,19946.0,protein_coding,1.0,True,True
TGM2,COAD,0,0.0833333333333333,12,0.2090754508972168,5.067090034484863,4.858014583587647,39192.0,protein_coding,1.0,True,True
OXLD1,COAD,0,0.5,12,0.5137138366699219,4.799432754516602,4.28571891784668,1600.0,protein_coding,1.0,True,True
BRD2,COAD,0,0.5,12,-0.1898550987243652,6.761934280395508,6.951789379119873,12846.0,protein_coding,1.0,True,True
HLA-DRA,COAD,0,0.0833333333333333,12,1.4712510108947754,7.954983234405518,6.483732223510742,5205.0,protein_coding,1.0,True,True
SKIC2,COAD,0,0.25,12,-0.4542078971862793,4.791685581207275,5.245893478393555,,,,True,True
HSPA1B,COAD,0,0.25,12,0.4163651466369629,7.572225093841553,7.15585994720459,2521.0,protein_coding,1.0,True,True
ABHD16A,COAD,0,0.2727272727272727,11,0.192331314086914,5.5853657722473145,5.3930344581604,16496.0,protein_coding,1.0,True,True
TRIM31,COAD,0,0.25,12,4.957494258880615,5.176795482635498,0.2193011939525604,10210.0,protein_coding,1.0,True,True
PPP1R11,COAD,0,0.4166666666666667,12,0.6254878044128418,5.994265556335449,5.368777751922607,3625.0,protein_coding,1.0,True,True
MUC12,COAD,0,0.25,12,1.2762417793273926,5.209283351898193,3.933041572570801,49327.0,protein_coding,1.0,True,True
PRR13,COAD,0,0.4166666666666667,12,1.3226346969604492,8.497299194335938,7.174664497375488,5041.0,protein_coding,1.0,True,True
RNPS1,COAD,0,0.1666666666666666,12,0.8392167091369629,7.327052593231201,6.487835884094238,15297.0,protein_coding,1.0,True,True
DNAJC19,COAD,0,0.4,10,0.5028581619262695,5.021920204162598,4.519062042236328,6066.0,protein_coding,1.0,True,True
IGKC,COAD,0,0.1666666666666666,12,2.223608016967773,10.593558311462402,8.369950294494629,388436.0,IG_C_gene,0.0,True,True
IGLC3,COAD,0,0.4444444444444444,9,2.07185173034668,7.648794174194336,5.576942443847656,462.0,IG_C_gene,0.0,True,True
IGHA2,COAD,0,0.4166666666666667,12,0.4111099243164062,6.33296012878418,5.921850204467773,1507.0,IG_C_gene,0.0,True,True
IGHA1,COAD,0,0.4166666666666667,12,0.9616708755493164,7.992280960083008,7.030610084533691,1548.0,IG_C_gene,0.0,True,True
CRIP1,COAD,0,0.4545454545454545,11,1.311657428741455,7.43369722366333,6.122039794921875,2631.0,protein_coding,1.0,True,True
QTRT1,COAD,0,0.0,10,0.3329205513000488,6.004249572753906,5.671329021453857,12008.0,protein_coding,1.0,True,True
HEXA,COAD,0,0.3,10,0.2554693222045898,5.846189022064209,5.590719699859619,35558.0,protein_coding,1.0,True,True
EMP2,COAD,0,0.5,12,0.1278672218322754,4.989747524261475,4.861880302429199,52277.0,protein_coding,1.0,True,True
TAX1BP3,COAD,0,0.2222222222222222,9,0.7394194602966309,6.809823989868164,6.070404529571533,5787.0,protein_coding,1.0,True,True
TSTD1,COAD,0,0.0,12,1.844833850860596,6.362313270568848,4.517479419708252,1360.0,protein_coding,1.0,True,True
RNASEK,COAD,0,0.4,10,-0.0735363960266113,7.600856304168701,7.674392700195312,2116.0,protein_coding,1.0,True,True
PPP3R1,COAD,0,0.2,10,0.7940294742584229,4.752745628356934,3.958716154098511,77381.0,protein_coding,1.0,True,True
PPP2R2A,COAD,0,0.5,12,0.5649428367614746,4.819255828857422,4.254312992095947,81190.0,protein_coding,1.0,True,True
HLA-DPB1,COAD,0,0.25,12,0.5684843063354492,5.901669502258301,5.333185195922852,11276.0,protein_coding,1.0,True,True
NDUFAF8,COAD,0,0.0,11,0.7073831558227539,5.972080707550049,5.264697551727295,,,,True,True
WDR46,COAD,0,0.5,12,0.7036423683166504,5.364285945892334,4.660643577575684,10420.0,protein_coding,1.0,True,True
HLA-DPA1,COAD,0,0.0833333333333333,12,0.7413721084594727,6.00239896774292,5.261026859283447,16207.0,protein_coding,1.0,True,True
PHGR1,COAD,0,0.3636363636363636,11,1.837618827819824,8.245916366577148,6.408297538757324,5402.0,protein_coding,1.0,True,True
WBP1,COAD,0,0.5,10,-0.6760401725769043,5.287662506103516,5.96370267868042,2563.0,protein_coding,1.0,True,True
IGKV3-20,COAD,0,0.0,12,2.66099214553833,6.699696063995361,4.038703918457031,587.0,IG_V_gene,0.0,True,True
PEDS1,COAD,0,0.5,12,0.7622246742248535,5.148915767669678,4.386691093444824,,,,True,True
RPL36A,COAD,0,0.2222222222222222,9,1.6612777709960938,11.377805709838867,9.716527938842772,5331.0,protein_coding,1.0,True,True
IGKV3-11,COAD,0,0.0,12,2.585654735565185,6.996553897857666,4.4108991622924805,170371.0,IG_V_gene,0.0,True,True
ACY1,COAD,0,0.3636363636363636,11,2.091020345687866,6.023366451263428,3.9323461055755615,5858.0,protein_coding,1.0,True,True
DBNDD2,COAD,0,0.4166666666666667,12,-0.087625503540039,6.59223222732544,6.679857730865479,4554.0,protein_coding,1.0,True,True
IGKV3-15,COAD,0,0.0,12,3.646464347839356,5.060092449188232,1.413628101348877,611.0,IG_V_gene,0.0,True,True
TWF2,COAD,0,0.0,12,0.5662832260131836,5.197900772094727,4.631617546081543,10651.0,protein_coding,1.0,True,True
CCNQ,COAD,0,0.0,10,0.9083526134490968,4.832893371582031,3.924540758132935,,,,True,True
AARSD1,COAD,0,0.5,12,-0.0553641319274902,5.017489433288574,5.0728535652160645,13973.0,protein_coding,1.0,True,True
TSPAN6,GBM,0,0.0,11,3.505981206893921,5.748538017272949,2.2425568103790283,12883.0,protein_coding,1.0,True,True
FUCA2,GBM,0,0.0,11,2.194051504135132,5.043243885040283,2.849192380905152,16880.0,protein_coding,1.0,True,True
CYP51A1,GBM,0,0.0,11,1.4735851287841797,5.523887634277344,4.050302505493164,30802.0,protein_coding,1.0,True,True
CD99,GBM,0,0.0,10,3.5148024559021,9.407320022583008,5.892517566680908,50131.0,protein_coding,1.0,True,True
CD99,GBM,0,0.0,10,3.5148024559021,9.407320022583008,5.892517566680908,50131.0,protein_coding,1.0,True,True
LASP1,GBM,0,0.3333333333333333,12,1.3452725410461426,5.890058994293213,4.54478645324707,51912.0,protein_coding,1.0,True,True
AK2,GBM,0,0.4166666666666667,12,1.944687366485596,7.052977085113525,5.10828971862793,73057.0,protein_coding,1.0,True,True
HSPB6,GBM,0,0.0,12,1.3882694244384766,5.823092937469482,4.434823513031006,3512.0,protein_coding,1.0,True,True
CIAPIN1,GBM,0,0.0,10,1.576311111450195,5.675985813140869,4.099674701690674,19360.0,protein_coding,1.0,True,True
COPZ2,GBM,0,0.1818181818181818,11,2.214039802551269,5.082169055938721,2.868129253387451,11864.0,protein_coding,1.0,True,True
WDR54,GBM,0,0.0,12,1.477609157562256,5.269014835357666,3.79140567779541,4078.0,protein_coding,1.0,True,True
RHBDD2,GBM,0,0.1818181818181818,11,0.7934856414794922,7.659201145172119,6.865715503692627,46325.0,protein_coding,1.0,True,True
ITGA3,GBM,0,0.3333333333333333,12,1.6588551998138428,4.790271282196045,3.131416082382202,34514.0,protein_coding,1.0,True,True
REX1BD,GBM,0,0.0,10,-0.1552610397338867,5.776241302490234,5.931502342224121,,,,True,True
TMEM132A,GBM,0,0.0833333333333333,12,0.810422420501709,6.397037029266357,5.586614608764648,12697.0,protein_coding,1.0,True,True
AP2B1,GBM,0,0.25,12,0.775275707244873,6.397557258605957,5.622281551361084,148364.0,protein_coding,1.0,True,True
SPATA20,GBM,0,0.0,12,0.0857882499694824,4.941343307495117,4.855555057525635,12795.0,protein_coding,1.0,True,True
IFRD1,GBM,0,0.3333333333333333,12,1.4382572174072266,5.697959899902344,4.259702682495117,58050.0,protein_coding,1.0,True,True
ELAC2,GBM,0,0.5,12,1.0672249794006348,5.153717994689941,4.086493015289307,25797.0,protein_coding,1.0,True,True
ADIPOR2,GBM,0,0.3333333333333333,9,0.338503360748291,4.828731536865234,4.490228176116943,100105.0,protein_coding,1.0,True,True
BLTP2,GBM,0,0.1818181818181818,11,0.9269089698791504,5.167057991027832,4.240149021148682,,,,True,True
TRAPPC6A,GBM,0,0.2727272727272727,11,0.7364292144775391,4.797021865844727,4.060592651367188,15310.0,protein_coding,1.0,True,True
NADK,GBM,0,0.0909090909090909,11,1.1774163246154783,5.448354721069336,4.270938396453857,29226.0,protein_coding,1.0,True,True
SPAG9,GBM,0,0.4545454545454545,11,0.5611605644226074,5.615176677703857,5.05401611328125,158692.0,protein_coding,1.0,True,True
SS18L2,GBM,0,0.0909090909090909,11,0.531313419342041,4.964484691619873,4.433171272277832,13275.0,protein_coding,1.0,True,True
PKD1,GBM,0,0.0,11,-1.2527093887329102,5.369852542877197,6.622561931610107,47189.0,protein_coding,1.0,True,True
CSDE1,GBM,0,0.5,12,0.8420166969299316,7.219448089599609,6.377431392669678,41764.0,protein_coding,1.0,True,True
VTA1,GBM,0,0.1818181818181818,11,1.5272209644317627,5.093797206878662,3.5665762424468994,77528.0,protein_coding,1.0,True,True
FUZ,GBM,0,0.1,10,0.6925539970397949,5.010877132415772,4.318323135375977,10508.0,protein_coding,1.0,True,True
IDS,GBM,0,0.5,12,-0.8634991645812988,5.993714332580566,6.857213497161865,44107.0,protein_coding,1.0,True,True
IDS,GBM,0,0.5,12,-0.8634991645812988,5.993714332580566,6.857213497161865,51393.0,protein_coding,1.0,True,True
CD4,GBM,0,0.0,11,3.0563576221466064,4.9861159324646,1.9297583103179927,33951.0,protein_coding,1.0,True,True
FYN,GBM,0,0.5,12,1.539294719696045,7.701458930969238,6.162164211273193,213121.0,protein_coding,1.0,True,True
DCN,GBM,0,0.0,12,2.131190299987793,6.778799057006836,4.647608757019043,42640.0,protein_coding,1.0,True,True
TYROBP,GBM,0,0.1818181818181818,11,4.152756690979004,8.092638969421387,3.939882516860962,3895.0,protein_coding,1.0,True,True
LTF,GBM,0,0.0,12,6.207387924194336,5.272625923156738,-0.9347617626190186,49590.0,protein_coding,1.0,True,True
SLC25A39,GBM,0,0.0,11,1.1348414421081543,6.58824634552002,5.453404903411865,5246.0,protein_coding,1.0,True,True
MVP,GBM,0,0.2727272727272727,11,1.3670406341552734,5.167909145355225,3.800868511199951,27646.0,protein_coding,1.0,True,True
MDH1,GBM,0,0.0,8,-0.3651313781738281,7.318175792694092,7.68330717086792,18589.0,protein_coding,1.0,True,True
BID,GBM,0,0.0909090909090909,11,1.090487003326416,5.423271656036377,4.332784652709961,40633.0,protein_coding,1.0,True,True
SLC38A5,GBM,0,0.0,8,1.8667516708374023,5.669065952301025,3.802314281463623,11720.0,protein_coding,1.0,True,True
RALBP1,GBM,0,0.5,10,0.6182951927185059,4.818419933319092,4.200124740600586,63108.0,protein_coding,1.0,True,True
ATP1A2,GBM,0,0.1818181818181818,11,-0.8630781173706055,6.557623863220215,7.42070198059082,27833.0,protein_coding,1.0,True,True
NCDN,GBM,0,0.0,11,-2.3606739044189453,4.887094020843506,7.247767925262451,9802.0,protein_coding,1.0,True,True
RTF2,GBM,0,0.0,11,1.109591007232666,6.993468761444092,5.883877754211426,,,,True,True
NDUFS1,GBM,0,0.0,12,1.1105399131774902,5.103978157043457,3.993438243865967,44787.0,protein_coding,1.0,True,True
EHD2,GBM,0,0.0,11,2.212376832962036,4.892419815063477,2.6800429821014404,29792.0,protein_coding,1.0,True,True
NCAPH2,GBM,0,0.5,12,0.6048674583435059,5.159945964813232,4.555078506469727,15257.0,protein_coding,1.0,True,True
SEC63,GBM,0,0.2,10,1.046463966369629,5.194375514984131,4.147911548614502,90434.0,protein_coding,1.0,True,True
VIM,GBM,0,0.5,12,4.373802185058594,11.234207153320312,6.860404968261719,9335.0,protein_coding,1.0,True,True
RNASET2,GBM,0,0.1666666666666666,12,2.090338706970215,6.992996692657471,4.902657985687256,27688.0,protein_coding,1.0,True,True
B4GALT7,GBM,0,0.4,10,1.1985313892364502,4.792802333831787,3.594270944595337,10248.0,protein_coding,1.0,True,True
HMGB3,GBM,0,0.3333333333333333,12,2.56677508354187,5.331642150878906,2.764867067337036,10267.0,protein_coding,1.0,True,True
EIPR1,GBM,0,0.0909090909090909,11,0.7973885536193848,4.862478733062744,4.065090179443359,,,,True,True
GABARAPL2,GBM,0,0.1666666666666666,12,0.5731801986694336,8.157400131225586,7.584219932556152,11531.0,protein_coding,1.0,True,True
TIMP2,GBM,0,0.4166666666666667,12,2.3158721923828125,7.889379501342773,5.573507308959961,72411.0,protein_coding,1.0,True,True
METTL1,GBM,0,0.5,12,3.0418732166290283,5.402930736541748,2.36105751991272,4323.0,protein_coding,1.0,True,True
MAT2B,GBM,0,0.1,10,0.9021687507629396,5.39922571182251,4.49705696105957,16223.0,protein_coding,1.0,True,True
VCAN,GBM,0,0.0,12,3.147721767425537,5.963984966278076,2.816263198852539,110839.0,protein_coding,1.0,True,True
MSR1,GBM,0,0.0,10,5.137281894683838,4.869546890258789,-0.2677351832389831,459613.0,protein_coding,1.0,True,True
RIPOR1,GBM,0,0.0,10,-0.2501711845397949,4.884461402893066,5.134632587432861,,,,True,True
PSMA4,GBM,0,0.4545454545454545,11,1.5875473022460938,7.180991172790527,5.593443870544434,12015.0,protein_coding,1.0,True,True
RETSAT,GBM,0,0.5,12,1.1128993034362793,5.050264835357666,3.9373655319213854,12533.0,protein_coding,1.0,True,True
CAPG,GBM,0,0.0833333333333333,12,3.2735400199890137,7.47675085067749,4.203210830688477,23685.0,protein_coding,1.0,True,True
GPM6B,GBM,0,0.5,12,1.1191654205322266,8.489723205566406,7.37055778503418,167608.0,protein_coding,1.0,True,True
ELN,GBM,0,0.0,12,2.4778761863708496,5.974531650543213,3.496655464172364,42119.0,protein_coding,1.0,True,True
CLPTM1L,GBM,0,0.4166666666666667,12,1.6873579025268557,6.437090873718262,4.749732971191406,27356.0,protein_coding,1.0,True,True
HEXB,GBM,0,0.0909090909090909,11,2.0068187713623047,6.622374534606934,4.615555763244629,82625.0,protein_coding,1.0,True,True
HERPUD1,GBM,0,0.4,10,1.197260856628418,6.463389873504639,5.266129016876221,12816.0,protein_coding,1.0,True,True
HOMER3,GBM,0,0.3333333333333333,9,1.0258126258850098,5.775336742401123,4.749524116516113,12061.0,protein_coding,1.0,True,True
CYBA,GBM,0,0.0,12,3.0057780742645264,6.98514986038208,3.9793717861175537,7870.0,protein_coding,1.0,True,True
MSMO1,GBM,0,0.2727272727272727,11,0.8555035591125488,5.498369216918945,4.6428656578063965,15538.0,protein_coding,1.0,True,True
MRTO4,GBM,0,0.0,12,1.47550630569458,5.1280903816223145,3.6525840759277344,8590.0,protein_coding,1.0,True,True
TRAPPC3,GBM,0,0.2727272727272727,11,1.4771041870117188,6.333054065704346,4.855949878692627,19484.0,protein_coding,1.0,True,True
FAM168A,GBM,0,0.1666666666666666,12,0.4245867729187011,5.142528057098389,4.717941284179688,197703.0,protein_coding,1.0,True,True
GINM1,GBM,0,0.1666666666666666,12,1.041421890258789,5.092489242553711,4.051067352294922,25455.0,protein_coding,1.0,True,True
PITHD1,GBM,0,0.5,8,-0.1122956275939941,6.075414180755615,6.187709808349609,9828.0,protein_coding,1.0,True,True
YIPF1,GBM,0,0.3636363636363636,11,1.6445348262786863,4.967159271240234,3.322624444961548,38116.0,protein_coding,1.0,True,True
YBX3,GBM,0,0.25,8,2.297764301300049,6.629140853881836,4.331376552581787,24224.0,protein_coding,1.0,True,True
TNK2,GBM,0,0.0833333333333333,12,-1.3344955444335938,5.133246898651123,6.467742443084717,48582.0,protein_coding,1.0,True,True
VMP1,GBM,0,0.4444444444444444,9,2.314702033996582,6.378848552703857,4.064146518707275,135064.0,protein_coding,1.0,True,True
HAGH,GBM,0,0.3333333333333333,12,-0.1740145683288574,5.842845439910889,6.016860008239746,31575.0,protein_coding,1.0,True,True
BTBD1,GBM,0,0.4,10,0.8466391563415527,5.409415245056152,4.5627760887146,50933.0,protein_coding,1.0,True,True
CHI3L2,GBM,0,0.1666666666666666,12,6.959785461425781,7.140224456787109,0.1804387867450714,42670.0,protein_coding,1.0,True,True
SLC9A3R2,GBM,0,0.0,12,-0.5453972816467285,5.414306163787842,5.95970344543457,13671.0,protein_coding,1.0,True,True
IPO5,GBM,0,0.5,12,1.3942208290100098,5.738148212432861,4.343927383422852,70640.0,protein_coding,1.0,True,True
OAT,GBM,0,0.0833333333333333,12,-0.2748560905456543,5.43333625793457,5.708192348480225,21674.0,protein_coding,1.0,True,True
MTHFD2,GBM,0,0.0909090909090909,11,3.434089183807373,5.305706977844238,1.8716177940368648,19004.0,protein_coding,1.0,True,True
ELOVL1,GBM,0,0.3333333333333333,12,1.4790921211242676,6.347928047180176,4.868835926055908,4678.0,protein_coding,1.0,True,True
SPI1,GBM,0,0.0,11,3.299442768096924,5.321246147155762,2.021803379058838,23717.0,protein_coding,1.0,True,True
IDI1,GBM,0,0.3,10,-0.284585952758789,4.90986967086792,5.194455623626709,9263.0,protein_coding,1.0,True,True
PLPP1,GBM,0,0.0,12,1.0084271430969238,5.62299394607544,4.614566802978516,,,,True,True
TNFRSF1A,GBM,0,0.5,12,3.2248497009277344,6.858590126037598,3.6337404251098633,13358.0,protein_coding,1.0,True,True
ROGDI,GBM,0,0.1818181818181818,11,-1.4718852043151855,5.104124546051025,6.576009750366211,5983.0,protein_coding,1.0,True,True
CBFB,GBM,0,0.0,11,2.0733041763305664,4.88507080078125,2.811766624450684,71943.0,protein_coding,1.0,True,True
HYAL2,GBM,0,0.0,8,2.537052869796753,5.851718902587891,3.3146660327911377,5117.0,protein_coding,1.0,True,True
IFI35,GBM,0,0.5,10,2.666027784347534,5.412493705749512,2.746465921401977,7732.0,protein_coding,1.0,True,True
OTUD5,GBM,0,0.5,12,0.1945862770080566,5.319715976715088,5.125129699707031,36359.0,protein_coding,1.0,True,True
UFD1,GBM,0,0.0,11,1.8120718002319336,6.06100606918335,4.248934268951416,,,,True,True
NUCB2,GBM,0,0.1666666666666666,12,1.1211133003234863,5.406361103057861,4.285247802734375,141822.0,protein_coding,1.0,True,True
SLC44A1,GBM,0,0.4545454545454545,11,0.7514739036560059,5.49793815612793,4.746464252471924,194550.0,protein_coding,1.0,True,True
DGCR2,GBM,0,0.0,12,0.5714969635009766,5.374633312225342,4.803136348724365,86173.0,protein_coding,1.0,True,True
ASNS,GBM,0,0.4166666666666667,12,0.2367868423461914,5.525661945343018,5.288875102996826,20425.0,protein_coding,1.0,True,True
CFAP20,GBM,0,0.0,11,1.26588773727417,5.834242820739746,4.568355083465576,15863.0,protein_coding,1.0,True,True
CDC42,GBM,0,0.0,11,1.807437896728516,7.668254375457764,5.860816478729248,40320.0,protein_coding,1.0,True,True
NCK2,GBM,0,0.0833333333333333,12,1.0182762145996094,5.038485050201416,4.020208835601807,149378.0,protein_coding,1.0,True,True
MAP4K4,GBM,0,0.3333333333333333,12,-0.115363597869873,5.76454496383667,5.879908561706543,197840.0,protein_coding,1.0,True,True
RPL31,GBM,0,0.25,12,0.8471717834472656,10.94642162322998,10.099249839782717,22318.0,protein_coding,1.0,True,True
BUD23,GBM,0,0.3333333333333333,12,1.854339599609375,6.645567417144775,4.7912278175354,,,,True,True
TCF3,GBM,0,0.25,12,2.2345786094665527,5.6370158195495605,3.402437210083008,43316.0,protein_coding,1.0,True,True
RDH11,GBM,0,0.0,12,1.4996633529663086,6.247756481170654,4.748093128204346,19014.0,protein_coding,1.0,True,True
EPN2,GBM,0,0.0,10,0.4110569953918457,5.322154998779297,4.911098003387451,121101.0,protein_coding,1.0,True,True
PTPN18,GBM,0,0.1,10,0.4353971481323242,4.976203918457031,4.540806770324707,19403.0,protein_coding,1.0,True,True
SPEG,GBM,0,0.0,12,0.3037691116333008,4.841972351074219,4.538203239440918,63442.0,protein_coding,1.0,True,True
ALDH3A2,GBM,0,0.0909090909090909,11,1.309376239776611,5.379426956176758,4.0700507164001465,29463.0,protein_coding,1.0,True,True
SREBF1,GBM,0,0.1,10,-0.0920510292053222,5.065119743347168,5.15717077255249,26604.0,protein_coding,1.0,True,True
ACADVL,GBM,0,0.5,12,-0.1815791130065918,7.802215099334717,7.983794212341309,8149.0,protein_coding,1.0,True,True
CRMP1,GBM,0,0.0909090909090909,11,1.0284724235534668,6.29109001159668,5.262617588043213,144975.0,protein_coding,1.0,True,True
SCARB1,GBM,0,0.0,12,0.4524660110473633,5.45426082611084,5.001794815063477,105813.0,protein_coding,1.0,True,True
MGLL,GBM,0,0.4166666666666667,12,-0.5527153015136719,4.977994918823242,5.530710220336914,134189.0,protein_coding,1.0,True,True
ZNF532,GBM,0,0.4166666666666667,12,0.5530128479003906,5.157727718353272,4.604714870452881,123881.0,protein_coding,1.0,True,True
