gene,location_raw,location
ECM1,Predicted to be secreted,Predicted_to_be_secreted
ZNF687,Nucleoplasm,Nucleoplasm
TARS2,Cytosol,Cytosol
TARS2,Nucleoplasm,Nucleoplasm
CGN,Cell Junctions,Cell_Junctions
CGN,Plasma membrane,Plasma_membrane
SNX27,Vesicles,Vesicles
SETDB1,Nucleoplasm,Nucleoplasm
SETDB1,Vesicles,Vesicles
ADAMTSL4,Cytosol,Cytosol
ADAMTSL4,Plasma membrane,Plasma_membrane
ADAMTSL4,Predicted to be secreted,Predicted_to_be_secreted
MCL1,Mitochondria,Mitochondria
CTSK,Vesicles,Vesicles
RFX5,Nucleoplasm,Nucleoplasm
RFX5,Vesicles,Vesicles
PI4KB,Golgi apparatus,Golgi_apparatus
PIP5K1A,Cytosol,Cytosol
PIP5K1A,Plasma membrane,Plasma_membrane
PIP5K1A,Nucleoplasm,Nucleoplasm
ANP32E,Nucleoplasm,Nucleoplasm
ANP32E,Centrosome,Centrosome
ANP32E,Cytosol,Cytosol
MINDY1,Nucleoplasm,Nucleoplasm
ANXA9,Cytosol,Cytosol
ANXA9,Nuclear speckles,Nuclear_speckles
SELENBP1,Nucleoli,Nucleoli
CERS2,Endoplasmic reticulum,Endoplasmic_reticulum
CERS2,Nuclear membrane,Nuclear_membrane
ENSA,Nucleoli,Nucleoli
ENSA,Nucleoplasm,Nucleoplasm
ENSA,Cytosol,Cytosol
ENSA,Microtubules,Microtubules
MRPL9,Mitochondria,Mitochondria
ARNT,Nuclear bodies,Nuclear_bodies
ARNT,Nucleoplasm,Nucleoplasm
POGZ,Nucleoplasm,Nucleoplasm
POGZ,Basal body,Basal_body
POGZ,Cytosol,Cytosol
POGZ,Plasma membrane,Plasma_membrane
OAZ3,Nucleoplasm,Nucleoplasm
OAZ3,Mid piece,Mid_piece
OAZ3,Principal piece,Principal_piece
HORMAD1,Nucleoplasm,Nucleoplasm
HORMAD1,Nucleoli,Nucleoli
GOLPH3L,Golgi apparatus,Golgi_apparatus
GOLPH3L,Cytosol,Cytosol
GABPB2,Nucleoplasm,Nucleoplasm
GABPB2,Cytosol,Cytosol
SYT14,Vesicles,Vesicles
KCNH1,Vesicles,Vesicles
DTL,Nucleoplasm,Nucleoplasm
DTL,Cytosol,Cytosol
DTL,Nucleoli,Nucleoli
DYRK3,Nucleoplasm,Nucleoplasm
DYRK3,Cytosol,Cytosol
EIF2D,Cytosol,Cytosol
EIF2D,Nuclear bodies,Nuclear_bodies
INTS7,Nuclear bodies,Nuclear_bodies
VASH2,Cytosol,Cytosol
VASH2,Predicted to be secreted,Predicted_to_be_secreted
TAF1A,Microtubules,Microtubules
TAF1A,Nucleoplasm,Nucleoplasm
TAF1A,Basal body,Basal_body
TAF1A,Primary cilium,Primary_cilium
TAF1A,Primary cilium tip,Primary_cilium_tip
TAF1A,Primary cilium transition zone,Primary_cilium_transition_zone
SMYD2,Cytosol,Cytosol
SMYD2,Mitochondria,Mitochondria
SUSD4,Vesicles,Vesicles
DUSP10,Cytosol,Cytosol
DUSP10,Nucleoplasm,Nucleoplasm
HHIPL2,Mitochondria,Mitochondria
HHIPL2,Cytosol,Cytosol
HHIPL2,Predicted to be secreted,Predicted_to_be_secreted
TP53BP2,Cell Junctions,Cell_Junctions
TP53BP2,Cytosol,Cytosol
ATP8B2,Plasma membrane,Plasma_membrane
ATP8B2,Cytosol,Cytosol
ATP8B2,Nucleoli,Nucleoli
ADAM15,Vesicles,Vesicles
JTB,Mitochondria,Mitochondria
JTB,Vesicles,Vesicles
RAB13,Cytosol,Cytosol
RAB13,Plasma membrane,Plasma_membrane
S100A8,Intermediate filaments,Intermediate_filaments
S100A8,Cytosol,Cytosol
S100A8,Predicted to be secreted,Predicted_to_be_secreted
TPM3,Actin filaments,Actin_filaments
TPM3,Cytosol,Cytosol
NUP210L,Nuclear bodies,Nuclear_bodies
NUP210L,Cytosol,Cytosol
SNAPIN,Golgi apparatus,Golgi_apparatus
SNAPIN,Nucleoli,Nucleoli
SLC27A3,Endoplasmic reticulum,Endoplasmic_reticulum
SLC27A3,Mitochondria,Mitochondria
S100A7,Cytosol,Cytosol
S100A7,Predicted to be secreted,Predicted_to_be_secreted
UBAP2L,Cytosol,Cytosol
UBAP2L,Nuclear speckles,Nuclear_speckles
HAX1,Mitochondria,Mitochondria
CREB3L4,Nuclear membrane,Nuclear_membrane
CREB3L4,Nucleoplasm,Nucleoplasm
CREB3L4,Mitochondria,Mitochondria
AQP10,Plasma membrane,Plasma_membrane
AQP10,Vesicles,Vesicles
KCNN3,Cytosol,Cytosol
KCNN3,Plasma membrane,Plasma_membrane
C1ORF43,Mitochondria,Mitochondria
C1ORF43,Cytosol,Cytosol
GATAD2B,Nucleoplasm,Nucleoplasm
ILF2,Nucleoplasm,Nucleoplasm
ILF2,Cytosol,Cytosol
INTS3,Nucleoli,Nucleoli
INTS3,Nucleoplasm,Nucleoplasm
PKLR,Cytosol,Cytosol
FLG,Cytoplasmic bodies,Cytoplasmic_bodies
GALNT2,Golgi apparatus,Golgi_apparatus
TTC13,Nucleoplasm,Nucleoplasm
SCCPDH,Vesicles,Vesicles
LYST,Nucleoplasm,Nucleoplasm
LYST,Centriolar satellite,Centriolar_satellite
LYST,Plasma membrane,Plasma_membrane
MAP3K21,Cytosol,Cytosol
MAP3K21,Plasma membrane,Plasma_membrane
CEP170,Basal body,Basal_body
CEP170,Centrosome,Centrosome
CEP170,Cytosol,Cytosol
ACP1,Nucleoplasm,Nucleoplasm
ACP1,Cytosol,Cytosol
SNAP47,Cytosol,Cytosol
NVL,Nucleoli,Nucleoli
SDE2,Nuclear speckles,Nuclear_speckles
SDE2,Cytosol,Cytosol
SDE2,Golgi apparatus,Golgi_apparatus
SDE2,Plasma membrane,Plasma_membrane
DEGS1,Mitochondria,Mitochondria
DEGS1,Cytokinetic bridge,Cytokinetic_bridge
DEGS1,Plasma membrane,Plasma_membrane
DEGS1,Primary cilium,Primary_cilium
FBXO28,Nucleoplasm,Nucleoplasm
FBXO28,Focal adhesion sites,Focal_adhesion_sites
ARF1,Cytosol,Cytosol
ARF1,Plasma membrane,Plasma_membrane
ITPKB,Nucleoplasm,Nucleoplasm
GUK1,Plasma membrane,Plasma_membrane
GUK1,Golgi apparatus,Golgi_apparatus
CDC42BPA,Cytosol,Cytosol
CDC42BPA,Plasma membrane,Plasma_membrane
C1ORF35,Nuclear speckles,Nuclear_speckles
C1ORF35,Plasma membrane,Plasma_membrane
C1ORF35,Cytosol,Cytosol
MBOAT2,Vesicles,Vesicles
PARP1,Nucleoplasm,Nucleoplasm
PARP1,Nuclear bodies,Nuclear_bodies
PARP1,Nucleoli,Nucleoli
PARP1,Nucleoli fibrillar center,Nucleoli_fibrillar_center
PYCR2,Mitochondria,Mitochondria
LBR,Nuclear membrane,Nuclear_membrane
LBR,Nucleoli fibrillar center,Nucleoli_fibrillar_center
SOX13,Nucleoplasm,Nucleoplasm
PLEKHA6,Cell Junctions,Cell_Junctions
PLEKHA6,Vesicles,Vesicles
PTPN7,Cytosol,Cytosol
PTPN7,Microtubules,Microtubules
PTPN7,Mitotic spindle,Mitotic_spindle
GDF7,Vesicles,Vesicles
GDF7,Predicted to be secreted,Predicted_to_be_secreted
PDIA6,Endoplasmic reticulum,Endoplasmic_reticulum
PDIA6,Basal body,Basal_body
PDIA6,Centriolar satellite,Centriolar_satellite
PDIA6,Primary cilium,Primary_cilium
ATP6V1C2,Mitochondria,Mitochondria
HNRNPLL,Nucleoplasm,Nucleoplasm
HNRNPLL,Cytosol,Cytosol
HNRNPLL,Mitochondria,Mitochondria
GALM,Nucleoplasm,Nucleoplasm
CAMKMT,Nucleoplasm,Nucleoplasm
CAMKMT,Nucleoli,Nucleoli
ABCG8,Vesicles,Vesicles
EML4,Annulus,Annulus
EML4,Microtubules,Microtubules
EML4,Primary cilium,Primary_cilium
EML4,Calyx,Calyx
EML4,Cytokinetic bridge,Cytokinetic_bridge
EML4,Cytosol,Cytosol
EML4,Perinuclear theca,Perinuclear_theca
EML4,Principal piece,Principal_piece
CHAC2,Cytosol,Cytosol
RPS27A,Cytosol,Cytosol
RPS27A,Endoplasmic reticulum,Endoplasmic_reticulum
RPS27A,Nucleoli,Nucleoli
RPS27A,Acrosome,Acrosome
RPS27A,Equatorial segment,Equatorial_segment
WDPCP,Flagellar centriole,Flagellar_centriole
WDPCP,Nuclear bodies,Nuclear_bodies
WDPCP,Endoplasmic reticulum,Endoplasmic_reticulum
VPS54,Golgi apparatus,Golgi_apparatus
VPS54,Nucleoplasm,Nucleoplasm
REG3G,Cytosol,Cytosol
REG3G,Predicted to be secreted,Predicted_to_be_secreted
ASXL2,Nucleoplasm,Nucleoplasm
ETAA1,Nucleoplasm,Nucleoplasm
ETAA1,Cytosol,Cytosol
ETAA1,Nuclear speckles,Nuclear_speckles
ETAA1,Plasma membrane,Plasma_membrane
ETAA1,Vesicles,Vesicles
SNRPG,Nucleoplasm,Nucleoplasm
MEIS1,Nucleoplasm,Nucleoplasm
CIAO1,Nucleoplasm,Nucleoplasm
CIAO1,Cytosol,Cytosol
ZNF514,Nuclear bodies,Nuclear_bodies
ZNF514,Nucleoplasm,Nucleoplasm
SNRNP200,Nucleoplasm,Nucleoplasm
SNRNP200,Cytosol,Cytosol
SNRNP200,Primary cilium,Primary_cilium
MRPS5,Mitochondria,Mitochondria
MRPS5,Midbody,Midbody
MRPS5,Primary cilium,Primary_cilium
TPRKB,Cytosol,Cytosol
NAT8,Endoplasmic reticulum,Endoplasmic_reticulum
EXOC6B,Nuclear bodies,Nuclear_bodies
EXOC6B,Nucleoplasm,Nucleoplasm
EXOC6B,Cytosol,Cytosol
SFXN5,Mitochondria,Mitochondria
SFXN5,Nucleoplasm,Nucleoplasm
TEX261,Nucleoplasm,Nucleoplasm
TEX261,Cytosol,Cytosol
DQX1,Nucleoli fibrillar center,Nucleoli_fibrillar_center
DUSP11,Nucleoli fibrillar center,Nucleoli_fibrillar_center
DUSP11,Nucleoplasm,Nucleoplasm
DUSP11,Cytokinetic bridge,Cytokinetic_bridge
ST6GAL2,Nucleoli fibrillar center,Nucleoli_fibrillar_center
ST6GAL2,Nucleoplasm,Nucleoplasm
C1QL2,Vesicles,Vesicles
C1QL2,Cytosol,Cytosol
C1QL2,Predicted to be secreted,Predicted_to_be_secreted
RABL2A,Basal body,Basal_body
RABL2A,Centrosome,Centrosome
RABL2A,Vesicles,Vesicles
SLC20A1,Plasma membrane,Plasma_membrane
FBLN7,Plasma membrane,Plasma_membrane
FBLN7,Cell Junctions,Cell_Junctions
FBLN7,Predicted to be secreted,Predicted_to_be_secreted
ZC3H8,Nucleoplasm,Nucleoplasm
ZC3H8,Nuclear bodies,Nuclear_bodies
CNGA3,End piece,End_piece
CNGA3,Mid piece,Mid_piece
CNGA3,Principal piece,Principal_piece
AFF3,Nucleoplasm,Nucleoplasm
AFF3,Cytosol,Cytosol
UBXN4,Endoplasmic reticulum,Endoplasmic_reticulum
SPOPL,Vesicles,Vesicles
THSD7B,Nucleoplasm,Nucleoplasm
THSD7B,Cytosol,Cytosol
GPR17,Vesicles,Vesicles
POLR2D,Nuclear speckles,Nuclear_speckles
POLR2D,Nucleoplasm,Nucleoplasm
POLR2D,Cytosol,Cytosol
AMMECR1L,Nucleoplasm,Nucleoplasm
AMMECR1L,Cytosol,Cytosol
PKP4,Cell Junctions,Cell_Junctions
PKP4,Plasma membrane,Plasma_membrane
SCN1A,Nucleoplasm,Nucleoplasm
SCN1A,Plasma membrane,Plasma_membrane
SCN1A,Nuclear bodies,Nuclear_bodies
SCRN3,Cytosol,Cytosol
SCRN3,Vesicles,Vesicles
LNPK,Endoplasmic reticulum,Endoplasmic_reticulum
LNPK,Connecting piece,Connecting_piece
LNPK,End piece,End_piece
LNPK,Mid piece,Mid_piece
LNPK,Nucleoplasm,Nucleoplasm
LNPK,Principal piece,Principal_piece
ZNF385B,Nucleoli fibrillar center,Nucleoli_fibrillar_center
CDCA7,Cytosol,Cytosol
CDCA7,Nucleoplasm,Nucleoplasm
DLX1,Nucleoplasm,Nucleoplasm
DLX1,Cytosol,Cytosol
DLX1,Vesicles,Vesicles
UBR3,Nucleoli,Nucleoli
UBR3,Nucleoplasm,Nucleoplasm
PHOSPHO2,Vesicles,Vesicles
PHOSPHO2,Nucleoplasm,Nucleoplasm
GULP1,Vesicles,Vesicles
FAM171B,Mitochondria,Mitochondria
FAM171B,Nucleoplasm,Nucleoplasm
FAM171B,Cytosol,Cytosol
FAM171B,Nucleoli,Nucleoli
HSPD1,Mitochondria,Mitochondria
CCDC150,Nucleoplasm,Nucleoplasm
METTL21A,Nucleoplasm,Nucleoplasm
METTL21A,Cytosol,Cytosol
UNC80,Nuclear bodies,Nuclear_bodies
UNC80,Vesicles,Vesicles
NBEAL1,Nucleoplasm,Nucleoplasm
NBEAL1,Cytosol,Cytosol
KANSL1L,Cytosol,Cytosol
SPAG16,Cytosol,Cytosol
SPAG16,Equatorial segment,Equatorial_segment
SPAG16,Acrosome,Acrosome
SPAG16,Plasma membrane,Plasma_membrane
SPAG16,Vesicles,Vesicles
ABCA12,Plasma membrane,Plasma_membrane
ABCA12,Vesicles,Vesicles
ABCA12,Cytosol,Cytosol
ABCA12,Nucleoli,Nucleoli
NYAP2,Cytosol,Cytosol
NYAP2,Microtubules,Microtubules
NYAP2,Primary cilium,Primary_cilium
NYAP2,Basal body,Basal_body
NYAP2,Cytokinetic bridge,Cytokinetic_bridge
NYAP2,Mitotic spindle,Mitotic_spindle
NYAP2,Nucleoplasm,Nucleoplasm
RHBDD1,Endoplasmic reticulum,Endoplasmic_reticulum
ACKR3,Plasma membrane,Plasma_membrane
ACKR3,Vesicles,Vesicles
HES6,Nuclear bodies,Nuclear_bodies
HES6,Cytosol,Cytosol
ESPNL,Cytosol,Cytosol
ESPNL,Nuclear bodies,Nuclear_bodies
ESPNL,Nucleoplasm,Nucleoplasm
ESPNL,Vesicles,Vesicles
ANKMY1,Nuclear bodies,Nuclear_bodies
ANKMY1,Nucleoplasm,Nucleoplasm
ANKMY1,Cytosol,Cytosol
COPS7B,Nucleoplasm,Nucleoplasm
CPNE9,Cytosol,Cytosol
CPNE9,Plasma membrane,Plasma_membrane
FANCD2,Nuclear bodies,Nuclear_bodies
FANCD2,Nucleoplasm,Nucleoplasm
FANCD2,Cytosol,Cytosol
FANCD2,Nucleoli,Nucleoli
TAMM41,Cytosol,Cytosol
VGLL4,Nucleoli fibrillar center,Nucleoli_fibrillar_center
VGLL4,Nucleoplasm,Nucleoplasm
RAB5A,Nucleoplasm,Nucleoplasm
RAB5A,Vesicles,Vesicles
RETREG2,Cytosol,Cytosol
RETREG2,Golgi apparatus,Golgi_apparatus
CTDSP1,Nucleoplasm,Nucleoplasm
CNOT9,Cytoplasmic bodies,Cytoplasmic_bodies
STK11IP,Vesicles,Vesicles
GMPPA,Nucleoplasm,Nucleoplasm
GRIP2,Cytosol,Cytosol
EAF1,Nuclear bodies,Nuclear_bodies
EAF1,Nucleoplasm,Nucleoplasm
EAF1,Vesicles,Vesicles
DYNC1LI1,Centrosome,Centrosome
DYNC1LI1,Cytosol,Cytosol
DYNC1LI1,Nucleoplasm,Nucleoplasm
DYNC1LI1,Plasma membrane,Plasma_membrane
RBMS3,Vesicles,Vesicles
GADL1,Cytosol,Cytosol
GADL1,Plasma membrane,Plasma_membrane
OSBPL10,Golgi apparatus,Golgi_apparatus
OSBPL10,Plasma membrane,Plasma_membrane
OSBPL10,Nucleoplasm,Nucleoplasm
ACKR2,Cytosol,Cytosol
ACKR2,Vesicles,Vesicles
ACKR2,Nucleoplasm,Nucleoplasm
GASK1A,Vesicles,Vesicles
GASK1A,Predicted to be secreted,Predicted_to_be_secreted
CSRNP1,Nucleoplasm,Nucleoplasm
CSRNP1,Vesicles,Vesicles
ITGA9,Vesicles,Vesicles
ITGA9,Cell Junctions,Cell_Junctions
ITGA9,Nucleoplasm,Nucleoplasm
ITGA9,Plasma membrane,Plasma_membrane
SLC22A14,Connecting piece,Connecting_piece
SLC22A14,Mid piece,Mid_piece
SLC22A14,Principal piece,Principal_piece
SLC22A14,Perinuclear theca,Perinuclear_theca
GOLGA4,Golgi apparatus,Golgi_apparatus
GOLGA4,Nucleoplasm,Nucleoplasm
CTDSPL,Vesicles,Vesicles
CTDSPL,Nucleoplasm,Nucleoplasm
STAC,Nucleoplasm,Nucleoplasm
STAC,Plasma membrane,Plasma_membrane
IQSEC1,Cytosol,Cytosol
IQSEC1,Centrosome,Centrosome
IQSEC1,Nucleoplasm,Nucleoplasm
IQSEC1,Vesicles,Vesicles
CAND2,Nuclear bodies,Nuclear_bodies
CAND2,Cytosol,Cytosol
RPL32,Cytosol,Cytosol
RPL32,Endoplasmic reticulum,Endoplasmic_reticulum
PTPRG,Plasma membrane,Plasma_membrane
IL17RD,Golgi apparatus,Golgi_apparatus
IL17RD,Nucleoplasm,Nucleoplasm
SHQ1,Nucleoplasm,Nucleoplasm
SLC25A26,Mitochondria,Mitochondria
UBA3,Cytosol,Cytosol
UBA3,Plasma membrane,Plasma_membrane
UBA3,Centrosome,Centrosome
UBA3,Nucleoplasm,Nucleoplasm
ARL6IP5,Endoplasmic reticulum,Endoplasmic_reticulum
TMF1,Golgi apparatus,Golgi_apparatus
LRIG1,Cytosol,Cytosol
ENSG00000144785,Centriolar satellite,Centriolar_satellite
ENSG00000144785,Nucleoplasm,Nucleoplasm
LIMD1,Focal adhesion sites,Focal_adhesion_sites
LIMD1,Nucleoplasm,Nucleoplasm
ZNF660,Cytosol,Cytosol
ZNF660,Nucleoli fibrillar center,Nucleoli_fibrillar_center
NFKBIZ,Nuclear speckles,Nuclear_speckles
NFKBIZ,Cytoplasmic bodies,Cytoplasmic_bodies
COL8A1,Vesicles,Vesicles
COL8A1,Predicted to be secreted,Predicted_to_be_secreted
NXPE3,Vesicles,Vesicles
NXPE3,Nucleoplasm,Nucleoplasm
NXPE3,Predicted to be secreted,Predicted_to_be_secreted
ADGRG7,Plasma membrane,Plasma_membrane
MYH15,Cytosol,Cytosol
MYH15,Vesicles,Vesicles
PHLDB2,Cytosol,Cytosol
PHLDB2,Plasma membrane,Plasma_membrane
ABHD10,Mitochondria,Mitochondria
RABL3,Endoplasmic reticulum,Endoplasmic_reticulum
ADPRH,Nuclear membrane,Nuclear_membrane
ADPRH,Nucleoplasm,Nucleoplasm
IGSF11,Cell Junctions,Cell_Junctions
IGSF11,Cytosol,Cytosol
IGSF11,Nucleoplasm,Nucleoplasm
ATG3,Cytosol,Cytosol
ATG3,Plasma membrane,Plasma_membrane
NR1I2,Nucleoplasm,Nucleoplasm
BOC,Nuclear bodies,Nuclear_bodies
BOC,Plasma membrane,Plasma_membrane
BOC,Nucleoplasm,Nucleoplasm
SRPRB,Plasma membrane,Plasma_membrane
TMEM108,Cytosol,Cytosol
TMEM108,Plasma membrane,Plasma_membrane
TMEM108,Nucleoli,Nucleoli
TMEM108,Vesicles,Vesicles
AGTR1,Vesicles,Vesicles
MED12L,Nucleoli,Nucleoli
EIF2A,Cytosol,Cytosol
ALDH1L1,Cytosol,Cytosol
OSBPL11,Golgi apparatus,Golgi_apparatus
OSBPL11,Nucleoplasm,Nucleoplasm
TRPC1,Vesicles,Vesicles
NCEH1,Endoplasmic reticulum,Endoplasmic_reticulum
FAM86B2,Vesicles,Vesicles
LPP,Cytosol,Cytosol
LPP,Focal adhesion sites,Focal_adhesion_sites
LPP,Cell Junctions,Cell_Junctions
LPP,Plasma membrane,Plasma_membrane
TMEM44,Cytosol,Cytosol
RUBCN,Cytosol,Cytosol
RUBCN,Vesicles,Vesicles
RUBCN,Nucleoplasm,Nucleoplasm
AMT,Mitochondria,Mitochondria
AMT,Nucleoplasm,Nucleoplasm
TCTA,Cytosol,Cytosol
NICN1,Nucleoplasm,Nucleoplasm
UCN2,Vesicles,Vesicles
UCN2,Predicted to be secreted,Predicted_to_be_secreted
DCAF1,Nucleoplasm,Nucleoplasm
DCAF1,Nucleoli fibrillar center,Nucleoli_fibrillar_center
MANF,Endoplasmic reticulum,Endoplasmic_reticulum
MANF,Predicted to be secreted,Predicted_to_be_secreted
EIF2B5,Cytosol,Cytosol
AHSG,Golgi apparatus,Golgi_apparatus
AHSG,Predicted to be secreted,Predicted_to_be_secreted
VWA5B2,Golgi apparatus,Golgi_apparatus
VWA5B2,Nucleoplasm,Nucleoplasm
DGKQ,Nucleoli,Nucleoli
FIP1L1,Nucleoplasm,Nucleoplasm
SLC26A1,Microtubules,Microtubules
LYAR,Nucleoli rim,Nucleoli_rim
LYAR,Nucleoli,Nucleoli
LYAR,Nucleoplasm,Nucleoplasm
CENPC,Kinetochore,Kinetochore
CENPC,Nuclear bodies,Nuclear_bodies
CENPC,Midbody,Midbody
CENPC,Nucleoplasm,Nucleoplasm
EPHA5,Golgi apparatus,Golgi_apparatus
EPHA5,Plasma membrane,Plasma_membrane
EPHA5,Vesicles,Vesicles
CORIN,Plasma membrane,Plasma_membrane
CORIN,Actin filaments,Actin_filaments
CORIN,Nuclear bodies,Nuclear_bodies
ATP10D,Nucleoplasm,Nucleoplasm
ATP10D,Plasma membrane,Plasma_membrane
OCIAD2,Mitochondria,Mitochondria
PLAC8,Cytosol,Cytosol
ENOPH1,Nucleoplasm,Nucleoplasm
ENOPH1,Nuclear bodies,Nuclear_bodies
ENOPH1,Nucleoli,Nucleoli
TRMT10A,Actin filaments,Actin_filaments
TRMT10A,Nucleoli,Nucleoli
TRMT10A,Nucleoplasm,Nucleoplasm
TRMT10A,Cytosol,Cytosol
KLHL8,Nucleoplasm,Nucleoplasm
PYURF,Nucleoplasm,Nucleoplasm
TBCK,Nucleoli fibrillar center,Nucleoli_fibrillar_center
TBCK,Nucleoplasm,Nucleoplasm
CAMK2D,Plasma membrane,Plasma_membrane
CAMK2D,Primary cilium tip,Primary_cilium_tip
CAMK2D,Primary cilium transition zone,Primary_cilium_transition_zone
CAMK2D,Principal piece,Principal_piece
CAMK2D,Calyx,Calyx
CAMK2D,Cell Junctions,Cell_Junctions
CAMK2D,Connecting piece,Connecting_piece
CAMK2D,End piece,End_piece
CAMK2D,Perinuclear theca,Perinuclear_theca
CISD2,Endoplasmic reticulum,Endoplasmic_reticulum
DDIT4L,Plasma membrane,Plasma_membrane
DDIT4L,Actin filaments,Actin_filaments
DDIT4L,Nucleoplasm,Nucleoplasm
ANK2,Acrosome,Acrosome
ANK2,Plasma membrane,Plasma_membrane
TIFA,Nucleoli,Nucleoli
TIFA,Nucleoplasm,Nucleoplasm
TIFA,Cytosol,Cytosol
SPATA5,Cytosol,Cytosol
FABP2,Actin filaments,Actin_filaments
FABP2,Cytosol,Cytosol
FABP2,Plasma membrane,Plasma_membrane
CCNA2,Cytosol,Cytosol
CCNA2,Nucleoplasm,Nucleoplasm
METTL14,Nucleoplasm,Nucleoplasm
USP53,Plasma membrane,Plasma_membrane
USP53,Cytosol,Cytosol
SETD7,Nucleoli,Nucleoli
SETD7,Nucleoli rim,Nucleoli_rim
SETD7,Mitotic chromosome,Mitotic_chromosome
NAF1,Nucleoplasm,Nucleoplasm
NAF1,Cytosol,Cytosol
MARCHF1,Vesicles,Vesicles
MARCHF1,Endoplasmic reticulum,Endoplasmic_reticulum
MARCHF1,Golgi apparatus,Golgi_apparatus
SFRP2,Intermediate filaments,Intermediate_filaments
SFRP2,Predicted to be secreted,Predicted_to_be_secreted
RPS3A,Cytosol,Cytosol
RPS3A,Endoplasmic reticulum,Endoplasmic_reticulum
RPS3A,Nucleoli,Nucleoli
PDGFC,Cytosol,Cytosol
PDGFC,Plasma membrane,Plasma_membrane
PDGFC,Predicted to be secreted,Predicted_to_be_secreted
GLRA3,Plasma membrane,Plasma_membrane
GLRA3,Vesicles,Vesicles
CYP4V2,Nuclear speckles,Nuclear_speckles
ROPN1L,End piece,End_piece
ROPN1L,Mid piece,Mid_piece
ROPN1L,Primary cilium transition zone,Primary_cilium_transition_zone
ROPN1L,Principal piece,Principal_piece
ROPN1L,Nucleoplasm,Nucleoplasm
ROPN1L,Vesicles,Vesicles
MARCHF6,Endoplasmic reticulum,Endoplasmic_reticulum
ADAMTS16,Vesicles,Vesicles
ADAMTS16,Predicted to be secreted,Predicted_to_be_secreted
MYO10,Cytosol,Cytosol
MYO10,Plasma membrane,Plasma_membrane
MYO10,Nucleoli rim,Nucleoli_rim
OTULINL,Cytosol,Cytosol
OTULINL,Nucleoli,Nucleoli
SKP2,Cytosol,Cytosol
SKP2,Nucleoplasm,Nucleoplasm
SKP2,Nucleoli,Nucleoli
OSMR,Nucleoli,Nucleoli
UGT3A1,Cytosol,Cytosol
UGT3A1,Vesicles,Vesicles
PLK2,Cytosol,Cytosol
PLK2,Mitochondria,Mitochondria
PLK2,Nucleoplasm,Nucleoplasm
PIK3R1,Cytosol,Cytosol
HAPLN1,Vesicles,Vesicles
HAPLN1,Predicted to be secreted,Predicted_to_be_secreted
LHFPL2,Plasma membrane,Plasma_membrane
LHFPL2,Nuclear bodies,Nuclear_bodies
LHFPL2,Vesicles,Vesicles
SSBP2,Nucleoplasm,Nucleoplasm
BHMT,Cytosol,Cytosol
ANKRD31,Centrosome,Centrosome
ANKRD31,Nucleoplasm,Nucleoplasm
ANKRD31,Nucleoli,Nucleoli
ANKRD31,Vesicles,Vesicles
IQGAP2,Plasma membrane,Plasma_membrane
IQGAP2,Vesicles,Vesicles
RASA1,Basal body,Basal_body
RASA1,Vesicles,Vesicles
RASA1,Cytosol,Cytosol
LIX1,Cytosol,Cytosol
LIX1,Cytokinetic bridge,Cytokinetic_bridge
LIX1,Vesicles,Vesicles
GIN1,Nucleoli,Nucleoli
GIN1,Nucleoplasm,Nucleoplasm
PPIP5K2,Vesicles,Vesicles
PAM,Cytosol,Cytosol
PAM,Golgi apparatus,Golgi_apparatus
PAM,Predicted to be secreted,Predicted_to_be_secreted
BDP1,Nucleoplasm,Nucleoplasm
GTF2H2,Nuclear speckles,Nuclear_speckles
SLC30A5,Golgi apparatus,Golgi_apparatus
SLC30A5,Nucleoplasm,Nucleoplasm
BTF3,Cytosol,Cytosol
FBXL17,Nucleoplasm,Nucleoplasm
SPATA9,Mitochondria,Mitochondria
TSLP,Golgi apparatus,Golgi_apparatus
TSLP,Vesicles,Vesicles
TSLP,Predicted to be secreted,Predicted_to_be_secreted
TNFAIP8,Nucleoplasm,Nucleoplasm
FEM1C,Nucleoplasm,Nucleoplasm
COMMD10,Nucleoplasm,Nucleoplasm
ATG12,Nucleoplasm,Nucleoplasm
ATG12,Vesicles,Vesicles
MEGF10,Plasma membrane,Plasma_membrane
ADAMTS19,Midbody,Midbody
ADAMTS19,Vesicles,Vesicles
ADAMTS19,Predicted to be secreted,Predicted_to_be_secreted
YIPF5,Endoplasmic reticulum,Endoplasmic_reticulum
YIPF5,Golgi apparatus,Golgi_apparatus
YIPF5,Vesicles,Vesicles
YIPF5,Nucleoplasm,Nucleoplasm
ARHGAP26,Cytosol,Cytosol
LECT2,Cytosol,Cytosol
LECT2,Vesicles,Vesicles
LECT2,Predicted to be secreted,Predicted_to_be_secreted
SLC25A48,Intermediate filaments,Intermediate_filaments
SLC25A48,Actin filaments,Actin_filaments
DDX46,Nuclear speckles,Nuclear_speckles
DDX46,Nucleoli fibrillar center,Nucleoli_fibrillar_center
TIMD4,Plasma membrane,Plasma_membrane
RNF145,Cytosol,Cytosol
RNF145,Nucleoplasm,Nucleoplasm
RNF145,Plasma membrane,Plasma_membrane
C1QTNF2,Centrosome,Centrosome
C1QTNF2,Golgi apparatus,Golgi_apparatus
C1QTNF2,Predicted to be secreted,Predicted_to_be_secreted
FBXO38,Nucleoplasm,Nucleoplasm
FBXO38,Plasma membrane,Plasma_membrane
FBXO38,Basal body,Basal_body
